sentence1,sentence2,label
PersonX writes poems PersonX is seen as accomplished,X publishes a book of his poetry.,1
PersonX examines PersonY PersonX is seen as helpful,PersonX is a doctor at the office.,0
PersonX examines PersonY PersonX is seen as helpful,PersonX is an off duty doctor who is not getting paid for this.,1
"PersonX wins a million dollars Before, PersonX needed check contest results",PersonX was randomly called,0
"PersonX wins a million dollars Before, PersonX needed check contest results",PersonX sits in front of a computer screen,1
PersonX looks up at PersonY PersonX then personX talks to personY,PersonX is mute.,0
PersonX looks up at PersonY PersonX then personX talks to personY,PersonX likes to talk a lot.,1
"PersonX remodels PersonX's bathroom As a result, PersonX feels pleased",PersonX is very bad at construction.,0
"PersonX remodels PersonX's bathroom As a result, PersonX feels pleased",The bathroom is almost 50 years old.,1
PersonX makes PersonY order PersonX then gets thanked,PersonX volunteered to make the order.,0
PersonX makes PersonY order PersonX then gets thanked,PersonX is also paying for the dinner.,1
PersonX surprises PersonY's mother PersonX is seen as happy and satisfied,PersonX is crying.,0
PersonX surprises PersonY's mother PersonX is seen as happy and satisfied,PersonX is smiling and laughing.,1
"PersonX adopts a kitten Before, PersonX needed to have a home",All of PersonX's personal belongings are in their car.,0
"PersonX adopts a kitten Before, PersonX needed to have a home",PersonX's new lease allows pets.,1
"PersonX wants PersonY answer As a result, PersonX wants to leave",PersonX turns away from PersonY.,0
"PersonX wants PersonY answer As a result, PersonX wants to leave",PersonX turns towards PersonY.,1
PersonX is a middle school student PersonX then classes going on,PersonX has one teacher all day long.,0
PersonX is a middle school student PersonX then classes going on,PersonX has classes to prepare for high school.,1
PersonX keeps PersonY in order PersonX is seen as pleased,PersonX is annoyed at needing to babysit PersonY,0
PersonX keeps PersonY in order PersonX is seen as pleased,PersonX wanted to be a higher rank,1
"PersonX goes PersonY's separate ways As a result, PersonX feels contentious",PersonX and PersonY are both smiling.,0
"PersonX goes PersonY's separate ways As a result, PersonX feels contentious",PersonX and PersonY are upset with one another.,1
PersonX swims upstream Because PersonX wanted to succeed.,There is a fish he needs to catch,0
PersonX swims upstream Because PersonX wanted to succeed.,He is in a competition,1
PersonX starts to talk PersonX is seen as proud,"Person X mumbles under their breath, looking down.",0
PersonX starts to talk PersonX is seen as proud,Person X stands up straight and speaks loudly.,1
"PersonX paints PersonX's toenails As a result, PersonX feels skilled with her hands",Their is nail polish everwhere,0
"PersonX paints PersonX's toenails As a result, PersonX feels skilled with her hands",They paint designs on them,1
PersonX completes PersonY's task PersonX is seen as pleasure,The task is boring,0
PersonX completes PersonY's task PersonX is seen as pleasure,The task is fun,1
PersonX tells PersonY to come Because PersonX wanted to welcome,PersonY took PersonX's food.,0
PersonX tells PersonY to come Because PersonX wanted to welcome,PersonY arrived at PersonX's home.,1
"PersonX hikes with friends Before, PersonX needed to drive or travel to the chosen area for hiking",PersonX lives right next to the mountain.,0
"PersonX hikes with friends Before, PersonX needed to drive or travel to the chosen area for hiking",PersonX wanted to go into nature today.,1
PersonX loves the song PersonX is seen as content,PersonX changes the song partway through.,0
PersonX loves the song PersonX is seen as content,PersonX starts singing along to the song.,1
"PersonX loses PersonY mind Before, PersonX needed browbeat Y",PersonX is known for being overbearing.,0
"PersonX loses PersonY mind Before, PersonX needed browbeat Y",PersonX is known for being meek.,1
PersonX shows it to PersonX's parents Because PersonX wanted to show his good grades from school.,PersonX Failed math,0
PersonX shows it to PersonX's parents Because PersonX wanted to show his good grades from school.,PersonX got As in everything,1
"PersonX blows PersonX's horn As a result, PersonX feels boastful",PersonX was testing a car prototype,0
"PersonX blows PersonX's horn As a result, PersonX feels boastful",PersonX has accomplished a lot,1
PersonX pays attention to PersonY Because PersonX wanted to show attentiveness,PersonY told PersonX that they will leave if they don't pay attention.,0
PersonX pays attention to PersonY Because PersonX wanted to show attentiveness,PersonX is a very good listener.,1
PersonX scars of heights PersonX then overcomes fear,PersonX refuses to go up the stairs,0
PersonX scars of heights PersonX then overcomes fear,PersonX goes skydiving,1
"PersonX gives PersonX's testimony As a result, PersonX wants to tell a story",PersonX mostly answers in monosyllables.,0
"PersonX gives PersonX's testimony As a result, PersonX wants to tell a story",PersonX likes the sound of their own voice.,1
PersonX challenges PersonY to a race PersonX then gets ridiculed,PersonX beat PersonY,0
PersonX challenges PersonY to a race PersonX then gets ridiculed,PersonX lost handily to PersonY,1
PersonX is walking down the sidewalk PersonX is seen as content,PersonX just found out they got rejected from a job interview.,0
PersonX is walking down the sidewalk PersonX is seen as content,PersonX is eating their favorite cookie as they walk.,1
PersonX is very proud of PersonX PersonX is seen as exhilarate,X fears he is arrogant.,0
PersonX is very proud of PersonX PersonX is seen as exhilarate,X beams.,1
"PersonX wakes up and smell the coffee As a result, PersonX wants to smell it",They hate coffee,0
"PersonX wakes up and smell the coffee As a result, PersonX wants to smell it",They love making coffee,1
"PersonX says one thing Before, PersonX needed to open his mouth to say",Person X is typing on a keyboard.,0
"PersonX says one thing Before, PersonX needed to open his mouth to say",Person X is speaking in front of a crowd.,1
"PersonX likes to play As a result, PersonX wants to go in garden with friends",PersonX doesn't like germs.,0
"PersonX likes to play As a result, PersonX wants to go in garden with friends",PersonX has a large garden.,1
PersonX holds the purse strings PersonX is seen as organized,PersonX's purse is filled to the top with trash,0
PersonX holds the purse strings PersonX is seen as organized,PersonX has their purse sorted,1
PersonX feels jealous PersonX is seen as mad,PersonX is in a professional setting where you have to keep up appearances.,0
PersonX feels jealous PersonX is seen as mad,Everybody teases PersonX about the jealousy.,1
"PersonX makes PersonX's selection As a result, PersonX wants to offer the job",Person X want the job for themselves.,0
"PersonX makes PersonX's selection As a result, PersonX wants to offer the job",Person X is the hiring manager.,1
PersonX locks PersonY's keys in PersonZ's car PersonX then tries to open car door,PersonX runs from the scene since this is a prank,0
PersonX locks PersonY's keys in PersonZ's car PersonX then tries to open car door,PersonX is absent minded,1
PersonX feels full PersonX then stomach expands,X ate a double portion.,1
"PersonX uses PersonY analogy Before, PersonX needed reason",PersonX is a skilled debater who can easily come up with many reasons to support or oppose a position.,0
"PersonX uses PersonY analogy Before, PersonX needed reason",PersonY is more familiar with this issue than PersonX.,1
"PersonX eats all of PersonY's food As a result, PersonX wants to grab all the bread",There is only a container of tortillas on the table.,0
"PersonX eats all of PersonY's food As a result, PersonX wants to grab all the bread",There are empty bags of bread all around.,1
"PersonX depends upon circumstances As a result, PersonX feels needy",They are a basketball coach,0
"PersonX depends upon circumstances As a result, PersonX feels needy",They are under 18 years old,1
"PersonX cooks rice Before, PersonX needed to put rice in pot",PersonX opens the microwave door.,0
"PersonX cooks rice Before, PersonX needed to put rice in pot",PersonX pours in two cups of water.,1
"PersonX learns computer programming As a result, PersonX wants write a program from code",PersonX was taught about the efficiency of using prewritten libraries.,0
"PersonX learns computer programming As a result, PersonX wants write a program from code",PersonX was taught about the importance of thoroughly understanding your code.,1
PersonX reads PersonY the riot act PersonX is seen as happy and helpful,PersonX is furious PersonY snuck out the window again.,0
PersonX reads PersonY the riot act PersonX is seen as happy and helpful,PersonX is enjoying role playing as much as PersonY.,1
PersonX hides and seek PersonX is seen as entertained,PersonX looks bored,0
PersonX hides and seek PersonX is seen as entertained,PersonX is smiling and laughing,1
PersonX sits quietly in my coffee shops PersonX then sips the warm coffee.,PersonX likes drinking tea.,0
PersonX sits quietly in my coffee shops PersonX then sips the warm coffee.,PersonX ordered from the barista.,1
"PersonX uses coconut oil As a result, PersonX feels adventurous",PersonX uses it as part of their morning routine.,0
"PersonX uses coconut oil As a result, PersonX feels adventurous",PersonX has never tried it before.,1
"PersonX takes PersonY's cat Before, PersonX needed to greet PersonY",They have been stalking this person,0
"PersonX takes PersonY's cat Before, PersonX needed to greet PersonY",It is one of their friends,1
"PersonX searches the entire house Before, PersonX needed an urgent for the thing",X cannot get to work without the car keys.,1
"PersonX is ashamed of what PersonY had done As a result, PersonX wants tell other people what PersonY has done",PersonX is implicated,0
"PersonX is ashamed of what PersonY had done As a result, PersonX wants tell other people what PersonY has done",PersonY's actions will reflect badly on PersonX otherwise,1
PersonX goes to the store to get some Because PersonX wanted to buy some things,X was lonely and wanted the company of people around him.,0
PersonX goes to the store to get some Because PersonX wanted to buy some things,X brought home 3 large bags.,1
"PersonX gets very drunk As a result, PersonX wants to talk to people",PersonX swings at everyone.,0
"PersonX gets very drunk As a result, PersonX wants to talk to people",PersonX dusts off their old stories.,1
PersonX rises from the ashes PersonX is seen as content,PersonX is very angry,0
PersonX rises from the ashes PersonX is seen as content,PersonX has a smile on their face,1
PersonX is much happier now Because PersonX wanted to clear the air,PersonX is happy go lucky.,0
PersonX is much happier now Because PersonX wanted to clear the air,PersonX hated holding it in.,1
"PersonX takes a second job Before, PersonX needed to look for another job",PersonX was hired to work as a volunteer in a soup kitchen.,0
"PersonX takes a second job Before, PersonX needed to look for another job",PersonX lost their money in a scheme.,1
"PersonX buys a gift card Before, PersonX needed a car",PersonX was giving the gift card to someone for Christmas.,0
"PersonX buys a gift card Before, PersonX needed a car",PersonX is standing at a car dealership.,1
PersonX talks to PersonY's daughter PersonX is seen as happy,PersonX was wondering who vandalized his house.,0
PersonX talks to PersonY's daughter PersonX is seen as happy,PersonX always had a crush on PersonY.,1
"PersonX hops in PersonY's car As a result, PersonX wants to chat with him",PersonY is a cab driver,0
"PersonX hops in PersonY's car As a result, PersonX wants to chat with him",Person Y is their dad,1
PersonX makes eye contact PersonX then is stared at,They are really ugly,0
PersonX makes eye contact PersonX then is stared at,They are really attractive,1
PersonX talks to oneself Because PersonX wanted to have company,PersonX was around classmates.,0
PersonX talks to oneself Because PersonX wanted to have company,PersonX was in solitary confinement.,1
"PersonX writes a book As a result, PersonX feels verbose",The book has pictures in it,0
"PersonX writes a book As a result, PersonX feels verbose",The book is academic in nature,1
PersonX grabs PersonX's purse Because PersonX wanted to steal the purse,You cannot steal your own purse,0
PersonX kills PersonY man PersonX is seen as violent,PersonX accidentally hit PersonY with their car.,0
PersonX kills PersonY man PersonX is seen as violent,PersonX killed PersonY by stabbing them multiple times.,1
PersonX keeps PersonY long PersonX is seen as sad,PersonY is in jail,0
PersonX keeps PersonY long PersonX is seen as sad,PersonX hasn't seem PersonY for a long time,1
"PersonX makes some soup As a result, PersonX wants to eat the soup",PersonX works as a chef,0
"PersonX makes some soup As a result, PersonX wants to eat the soup",PersonX hasn't eaten all day,1
PersonX fills PersonX's cart PersonX is seen as accomplished,PersonX is taking more than they need so they appear greedy.,0
PersonX fills PersonX's cart PersonX is seen as accomplished,"With the cart filled, they have finished the task.",1
PersonX checks PersonX's car Because PersonX wanted to make sure its safe.,PersonX is asked for their license plate number.,0
PersonX checks PersonX's car Because PersonX wanted to make sure its safe.,PersonX just backed into a telephone pole.,1
PersonX spills PersonX's soda PersonX then has to pay for spill,PersonX is in their own kitchen.,0
PersonX spills PersonX's soda PersonX then has to pay for spill,PersonX is in a restaurant.,1
PersonX pushes the door open PersonX is seen as curious,"PersonX is holding a gun and shouts ""hands up"".",0
PersonX pushes the door open PersonX is seen as curious,PersonX peeks into the room.,1
PersonX keeps PersonY busy PersonX then has things get done,They were just giving PersonY busy work to keep them out of trouble.,0
PersonX keeps PersonY busy PersonX then has things get done,They had a long list of things to do.,1
"PersonX loses control of PersonX's bike As a result, PersonX wants to get off the bike.",They are an adrenaline junky,0
"PersonX loses control of PersonX's bike As a result, PersonX wants to get off the bike.",They got a bad scratch,1
"PersonX eats a hot dog Before, PersonX needed prepare it",PersonX is at a restaurant.,0
"PersonX eats a hot dog Before, PersonX needed prepare it",PersonX is at home in the kitchen.,1
PersonX puts PersonY to shame PersonX then points at PersonY as they talk,PersonY ran away,0
PersonX puts PersonY to shame PersonX then points at PersonY as they talk,PersonY stood their crying,1
PersonX plays a role in the process PersonX then achieves a goal,PersonX's role is minimal.,0
PersonX plays a role in the process PersonX then achieves a goal,PersonX celebrates with the rest of the team when the goal is completed.,1
"PersonX makes a bowl of cereal As a result, PersonX wants to sit down",PersonX is in a hurry to get to school.,0
"PersonX makes a bowl of cereal As a result, PersonX wants to sit down",PersonX likes to enjoy breakfast.,1
PersonX puts the book Because PersonX wanted to be organized,PersonX throws it on the floor.,0
PersonX puts the book Because PersonX wanted to be organized,PersonX has a place for it on the shelf.,1
PersonX helps PersonY much PersonX then builds up friendship,PersonY is notoriously ungrateful.,0
PersonX helps PersonY much PersonX then builds up friendship,PersonY is genuinely fond of PersonX.,1
"PersonX claims PersonY's attention As a result, PersonX wants to gesture to PersonY",PersonX gives up after a while.,0
"PersonX claims PersonY's attention As a result, PersonX wants to gesture to PersonY",PersonX starts to raise a finger.,1
"PersonX loves flowers As a result, PersonX wants to buy a bouquet",PersonX has a large flower garden.,0
"PersonX loves flowers As a result, PersonX wants to buy a bouquet",PersonX is in a flower shop.,1
"PersonX looks weird As a result, PersonX wants to change their appearance",PersonX is wearing a Halloween costume.,0
"PersonX looks weird As a result, PersonX wants to change their appearance",PersonX just got a bad haircut.,1
"PersonX opens the window As a result, PersonX wants shouts outside",PersonX heard a loud noise.,0
"PersonX opens the window As a result, PersonX wants shouts outside",PersonX saw a friend on the street.,1
"PersonX urges PersonY to join As a result, PersonX wants to play a game with PersonY",PersonX is an army recruiter,0
"PersonX urges PersonY to join As a result, PersonX wants to play a game with PersonY",PersonX is a coach,1
"PersonX takes medicine As a result, PersonX wants to sleep",The medicine is a stimulant.,0
"PersonX takes medicine As a result, PersonX wants to sleep",PersonX needs to get to bed earlier.,1
"PersonX breathes a word As a result, PersonX wants to say another word",PersonX then dies.,0
"PersonX breathes a word As a result, PersonX wants to say another word",PersonX is a motormouth.,1
PersonX wants to go fishing PersonX then reels in line,PersonX is trying to catch anchovies.,0
PersonX wants to go fishing PersonX then reels in line,PersonX just felt a tug on their line.,1
PersonX trains harder PersonX then works harder,PersonX is exhausted from the training.,0
PersonX trains harder PersonX then works harder,PersonX is pumped up from the training.,1
PersonX loves mexican food PersonX then learns how to cook mexican food,They hate cooking,0
PersonX loves mexican food PersonX then learns how to cook mexican food,They have a Mexican chef for a cousin,1
PersonX arrives back home PersonX is seen as well rested,PersonX is bleeding from the mouth.,0
PersonX arrives back home PersonX is seen as well rested,PersonX has a serene smile.,1
"PersonX plays arcade games As a result, PersonX feels exciting",PersonX is losing,0
"PersonX plays arcade games As a result, PersonX feels exciting",PersonX gets the high score,1
"PersonX drives home one night As a result, PersonX feels homesick",X feels revulsion.,0
"PersonX drives home one night As a result, PersonX feels homesick",Only the foundation is left.,1
PersonX applies oneself Because PersonX wanted to be productive,PersonX was afraid of being punished if they did a poor job.,0
PersonX applies oneself Because PersonX wanted to be productive,PersonX was excited about earning the bonus for meeting their quota.,1
"PersonX takes a seat As a result, PersonX wants rest",PersonX is in class,0
"PersonX takes a seat As a result, PersonX wants rest",PersonX is in the gym,1
PersonX gets a picture PersonX is seen as accomplished,The picture is blurry,0
PersonX gets a picture PersonX is seen as accomplished,The picture is really good quality,1
"PersonX feels tired As a result, PersonX feels beaten",PersonX is sick.,0
"PersonX feels tired As a result, PersonX feels beaten",PersonX was in a fight.,1
PersonX buys a toy PersonX then personX gives the toy as a gift,PersonX takes the toy out and starts playing with it.,0
PersonX buys a toy PersonX then personX gives the toy as a gift,PersonX wraps the item in birthday wrap.,1
PersonX buys a new camera PersonX then personX smiles at the camera,They do not like pictures of themselves,0
PersonX buys a new camera PersonX then personX smiles at the camera,They like taking selfies,1
"PersonX meets PersonY's friend As a result, PersonX wants to get to know Person Y's friend.",PersonY's friend is not very friendly.,0
"PersonX meets PersonY's friend As a result, PersonX wants to get to know Person Y's friend.",PersonX and PersonY's friend have a lot in common.,1
PersonX turns things around PersonX is seen as happy,Things were going great for PersonX this time last year.,0
PersonX turns things around PersonX is seen as happy,Things were going terribly for PersonX this time last year.,1
PersonX helps the environment PersonX is seen as proud,X walks hunched over.,0
PersonX helps the environment PersonX is seen as proud,X strides boldly.,1
PersonX has a big garden Because PersonX wanted to cultivate food,X has a passion for roses.,0
PersonX has a big garden Because PersonX wanted to cultivate food,X is a prepper.,1
"PersonX attends a party As a result, PersonX wants to get a drink",PersonX is a recovering alcoholic.,0
"PersonX attends a party As a result, PersonX wants to get a drink",PersonX is very thirsty.,1
PersonX expects to win PersonX is seen as cocky,PersonX is the only person running for council position,0
PersonX expects to win PersonX is seen as cocky,PersonX has already decorated a room for a celebration party.,1
PersonX surprises PersonY's friend PersonX is seen as pleasant,PersonY was at work,0
PersonX surprises PersonY's friend PersonX is seen as pleasant,PersonY was having a birthday,1
"PersonX builds a snowman Before, PersonX needed put on outdoor clothing",PersonX is wearing shorts.,0
"PersonX builds a snowman Before, PersonX needed put on outdoor clothing",PersonX is wearing a heavy winter coat.,1
"PersonX starts eating Before, PersonX needed got to hotel",X hails a cab to take him to the hotel as he munches.,0
"PersonX starts eating Before, PersonX needed got to hotel",X is happy with the menu items offered by the hotel restaurant.,1
"PersonX bases upon research Then, they draw a conclusion",Person X seems befuddled and exclaims 'I can't find an answer',0
"PersonX bases upon research Then, they draw a conclusion",Person X is a scientist at the end of his study.,1
"PersonX serves PersonY As a result, PersonX feels efficient",PersonX spilled the coffee all over PersonY.,0
"PersonX serves PersonY As a result, PersonX feels efficient",PersonY tells PersonX they would like to tell their manager how wonderful PersonX is.,1
PersonX gets the word out PersonX is seen as like a messenger,PersonX spread the information anonymously,0
PersonX gets the word out PersonX is seen as like a messenger,PersonX is a whistleblower,1
PersonX gives PersonX's tickets PersonX then takes payment,They were free tickets to a concert in the park.,0
PersonX gives PersonX's tickets PersonX then takes payment,They decided to scalp the tickets.,1
"PersonX moves through the gears As a result, PersonX wants to get things done",PersonX gets paid hourly.,0
"PersonX moves through the gears As a result, PersonX wants to get things done",PersonX gets paid per completed task.,1
"PersonX gets a tetanus shot As a result, PersonX feels quickly",PersonX waited a couple days to get the shot.,0
"PersonX gets a tetanus shot As a result, PersonX feels quickly",PersonX  hurried to the hospital.,1
PersonX tells PersonY's parents about it Because PersonX wanted to get y in trouble.,PersonX felt guilty.,0
PersonX tells PersonY's parents about it Because PersonX wanted to get y in trouble.,PersonX likes to annoy their parents for fun.,1
PersonX leads PersonY down the garden path Because PersonX wanted to be polite,PersonX hired PersonY to tend the garden.,0
PersonX leads PersonY down the garden path Because PersonX wanted to be polite,PersonY asked for a tour of the garden.,1
"PersonX demonstrates PersonX's ability As a result, PersonX feels diligent",PersonX is showing off,0
"PersonX demonstrates PersonX's ability As a result, PersonX feels diligent",PersonX is doing a good job,1
"PersonX never drank As a result, PersonX wants to try to stay healthy",PersonX is obese,0
"PersonX never drank As a result, PersonX wants to try to stay healthy",PersonX used to be an alcoholic,1
PersonX expresses PersonX's sympathy PersonX then speaks kindly,They actually hated the deceased person,0
PersonX expresses PersonX's sympathy PersonX then speaks kindly,They loved the one who passed,1
PersonX decides to go shopping Because PersonX wanted to get some new things,PersonX just wanted to waste some time.,0
PersonX decides to go shopping Because PersonX wanted to get some new things,PersonX has a lot of money.,1
"PersonX knows where to go As a result, PersonX feels knowledge",PersonX looks depressed.,0
"PersonX knows where to go As a result, PersonX feels knowledge",PersonX has an accomplished smile on their face.,1
PersonX throws off balance Because PersonX wanted to have an advantage,PersonX helps them up.,0
PersonX throws off balance Because PersonX wanted to have an advantage,PersonX never stops to help.,1
"PersonX is practicing for weeks As a result, PersonX feels disciplined",PersonX had a test that was coming up.,0
"PersonX is practicing for weeks As a result, PersonX feels disciplined",PersonX practiced once a day for six whole weeks.,1
"PersonX exists without PersonY As a result, PersonX wants to move on from PersonY",PersonX is not ready to start dating again.,0
"PersonX exists without PersonY As a result, PersonX wants to move on from PersonY",The breakup with PersonY does not bother PersonX.,1
PersonX calls the auto club PersonX then gets help,The club is closed,0
PersonX calls the auto club PersonX then gets help,The club answers right away,1
"PersonX keeps PersonY on ice As a result, PersonX wants to make sure PersonY doesn't get away",PersonX forgot to find PersonY.,0
"PersonX keeps PersonY on ice As a result, PersonX wants to make sure PersonY doesn't get away",PersonY is standing with PersonX.,1
"PersonX runs out of steam As a result, PersonX wants to get some energy",It's close to PersonX's bedtime.,0
"PersonX runs out of steam As a result, PersonX wants to get some energy",PersonX still has hours left at work.,1
"PersonX scoops PersonY up As a result, PersonX feels kind",PersonX performs a body slam.,0
"PersonX scoops PersonY up As a result, PersonX feels kind",PersonX looks out for the weak.,1
"PersonX watches a new movie As a result, PersonX wants to tell all their friends to watch it",PersonX hated the movie.,0
"PersonX watches a new movie As a result, PersonX wants to tell all their friends to watch it",PersonX loved the movie.,1
"PersonX makes heavy weather As a result, PersonX feels majestic",PersonX is a mad scientist.,0
"PersonX makes heavy weather As a result, PersonX feels majestic",PersonX thinks they are God.,1
PersonX loses PersonX's cat PersonX is seen as remorseful,PersonX hated the cat anyway,0
PersonX loses PersonX's cat PersonX is seen as remorseful,this cat was 12 years old,1
"PersonX takes off PersonY's shoes Before, PersonX needed untie laces",PersonX rips the shoes off.,0
"PersonX takes off PersonY's shoes Before, PersonX needed untie laces",PersonX is taking off their socks.,1
"PersonX tilts PersonY's head back Before, PersonX needed to check PersonY's pulse",PersonX is waterboarding PersonY,0
"PersonX tilts PersonY's head back Before, PersonX needed to check PersonY's pulse",PersonX is wearing scrubs,1
"PersonX is playing a game of basketball As a result, PersonX feels athletic",The basketball video game is very fun.,0
"PersonX is playing a game of basketball As a result, PersonX feels athletic",PersonX was cheered on by the crowd.,1
PersonX feels very depressed PersonX is seen as despondent,PersonX has a smile on their face.,0
PersonX feels very depressed PersonX is seen as despondent,PersonX has a bottle of anti-depressants in their pocket.,1
PersonX provides PersonY explanation Because PersonX wanted to be understood,PersonY was seeking directions.,0
PersonX provides PersonY explanation Because PersonX wanted to be understood,PersonX is a teacher.,1
PersonX drives home from work Because PersonX wanted to finally go home after long day at work,PersonX stops along the way to watch the sunset,0
PersonX drives home from work Because PersonX wanted to finally go home after long day at work,PersonX heads straight home,1
PersonX is studying all week PersonX then gains knowledge,Person X cannot recall anything due to drinking too much.,0
PersonX is studying all week PersonX then gains knowledge,Person X feels much smarter than before.,1
PersonX makes the money PersonX then wants to earn more,X's retirement party is next week.,0
PersonX makes the money PersonX then wants to earn more,X applied for a promotion.,1
"PersonX bends PersonY's head As a result, PersonX feels dominating",PersonX is a chiropractor.,0
"PersonX bends PersonY's head As a result, PersonX feels dominating",PersonX is showing PersonY his new karate move.,1
"PersonX follows suit Before, PersonX needed to know what someone done",PersonX was coerced to follow.,0
"PersonX follows suit Before, PersonX needed to know what someone done",PersonX admired the leader.,1
PersonX takes PersonX's first bite PersonX then swallows,PersonX thinks it tastes disgusting.,0
PersonX takes PersonX's first bite PersonX then swallows,PersonX savors the taste of the bite.,1
"PersonX wants to get in better shape Before, PersonX needed to be fat",PersonX is underweight,0
"PersonX wants to get in better shape Before, PersonX needed to be fat",PersonX loves food,1
PersonX springs to mind PersonX then remembers anger.,PersonX was always generous with his time.,0
PersonX springs to mind PersonX then remembers anger.,PersonX was always mistreated as a child.,1
"PersonX makes extra money As a result, PersonX wants go to bed",PersonX wants to keep making money.,0
"PersonX makes extra money As a result, PersonX wants go to bed",PersonX is tired of working long.,1
PersonX pushes PersonY's hands Because PersonX wanted the last piece of pie to himself.,Person Y was about to burn their hand.,0
PersonX pushes PersonY's hands Because PersonX wanted the last piece of pie to himself.,Person Y has eaten all but one piece of pie.,1
"PersonX surprises PersonX's mom Before, PersonX needed to go to Mom's house",PersonX sends a gift in the mail.,0
"PersonX surprises PersonX's mom Before, PersonX needed to go to Mom's house",PersonX paint's their Mom's bedroom.,1
PersonX says would make PersonX then falis to make what was promised,PersonX hands over the finished product.,0
PersonX says would make PersonX then falis to make what was promised,PersonX makes excused about their failure.,1
PersonX causes PersonY trouble Because PersonX wanted to cause trouble,PersonX is a kid who doesn't know better,0
PersonX causes PersonY trouble Because PersonX wanted to cause trouble,PersonX is carrying a grudge,1
"PersonX cares for PersonX's children As a result, PersonX wants for children to be healthy and happy",PersonX was coerced into having children,0
"PersonX cares for PersonX's children As a result, PersonX wants for children to be healthy and happy",PersonX was infertile and these were had via in vitro fertilization,1
"PersonX invites PersonZ's friend PersonY As a result, PersonX feels polite",PersonX knows PersonY makes people uncomfortable,1
PersonX wants to ride a horse Because PersonX wanted to see what it is like to ride a horse,Person X has vast horse riding experience.,0
PersonX wants to ride a horse Because PersonX wanted to see what it is like to ride a horse,Person X has never ridden a horse before.,1
"PersonX looks in the fridge As a result, PersonX feels curious",PersonX closes the friend immediately and continues opening cabinets after,0
"PersonX looks in the fridge As a result, PersonX feels curious",PersonX consider the items in the fridge closely,1
"PersonX buries PersonY Before, PersonX needed to kill PersonY",PersonY died of cancer.,0
"PersonX buries PersonY Before, PersonX needed to kill PersonY",PersonX is a doctor who performs euthanasia.,1
PersonX gets PersonX's wallet back PersonX then rewards finder,PersonX is at the police station,0
PersonX gets PersonX's wallet back PersonX then rewards finder,PersonX's only photo of their long lost daughter is in the wallet,1
PersonX tells the man PersonX is seen as smart,PersonX is not making any sense.,0
PersonX tells the man PersonX is seen as smart,PersonX explains things clearly.,1
PersonX makes some changes PersonX is seen as better about themselves,X drinks heavily.,0
PersonX makes some changes PersonX is seen as better about themselves,X sees a counselor.,1
PersonX takes PersonY down Because PersonX wanted to take person Y's place,PersonX and Y are in a boxing ring,0
PersonX takes PersonY down Because PersonX wanted to take person Y's place,PersonX and Y are both being interviewed for the same job,1
PersonX decides to make some Because PersonX wanted to cook some toast,There is rice sitting on the kitchen counter.,0
PersonX decides to make some Because PersonX wanted to cook some toast,There is bread laying on the kitchen counter.,1
PersonX gives PersonY a piece PersonX is seen as happy,The piece is poisoned,0
PersonX gives PersonY a piece PersonX is seen as happy,It is very good to eat,1
"PersonX is really impressed As a result, PersonX wants compliment the person",X leaves a large tip,1
"PersonX grows a beard As a result, PersonX wants keep it groomed",PersonX is old and lazy.,0
"PersonX grows a beard As a result, PersonX wants keep it groomed",PersonX works at a job where you need to be clean and groomed.,1
PersonX ties PersonY up PersonX is seen as in control,PersonX was doing foreplay.,0
PersonX ties PersonY up PersonX is seen as in control,PersonX was holding PersonY for ransom.,1
"PersonX changes PersonX's eating habits As a result, PersonX feels motivated",PersonX doesn't lose weight,0
"PersonX changes PersonX's eating habits As a result, PersonX feels motivated",The number on the scale goes down,1
"PersonX becomes PersonY officer Before, PersonX needed to be assigned to them",PersonX volunteers for a day.,0
"PersonX becomes PersonY officer Before, PersonX needed to be assigned to them",PersonX accepts the decision of their boss.,1
PersonX tries coffee PersonX then learns a new bevearage,PersonX spits the coffee out.,0
PersonX tries coffee PersonX then learns a new bevearage,PersonX researches how to make coffee.,1
"PersonX bursts PersonY's bubble As a result, PersonX wants to break PersonY's spirit",PersonX is showing remorse,0
"PersonX bursts PersonY's bubble As a result, PersonX wants to break PersonY's spirit",PersonX looks viscous,1
PersonX is set up on a blind date PersonX is seen as interested in the other person,PersonX leaves the date early,0
PersonX is set up on a blind date PersonX is seen as interested in the other person,PersonX and PersonY agree to go out again tomorrow,1
"PersonX wears out PersonX's welcome As a result, PersonX wants to apologize",PersonX was trying to aggrevate them,0
"PersonX wears out PersonX's welcome As a result, PersonX wants to apologize",PersonX wanted to make a good impression,1
"PersonX uses PersonY's expression Before, PersonX needed study PersonY's expression",X has a playbook he uses for mimicry.,1
PersonX makes PersonY go PersonX then forces Y to stay,PersonX doesn't want PersonY to come back,0
PersonX makes PersonY go PersonX then forces Y to stay,PersonX sees how PersonY is having fun,1
"PersonX drinks beer Before, PersonX needed to pop open the beer",PersonX was served the beer in a glass at a restuarant.,0
"PersonX drinks beer Before, PersonX needed to pop open the beer",PersonX got the beer from his refrigerator.,1
"PersonX ends the relationship Then, they get a new relationship",PersonX is home alone for the weekend.,0
"PersonX ends the relationship Then, they get a new relationship",PersonX is out eating dinner with someone.,1
PersonX yells surprise PersonX is seen as content,PersonY has broken into PersonX's house.,0
