hyp1,hyp2,obs1,obs2,label,settings,hyp1_paraphrase,original_example_id,id,hyp1_paraphrase_invalid,annotator,annotation_id,created_at,updated_at,lead_time
He decided to change his career path.,Tim decided to change his career path to music.,Tim was a fan of history.,Tim's making a lot of money from writing about what he loves now.,1,"{'lexical': 0.5, 'syntactic': 0.4, 'semantic': 0.7}",Decided to change the trajectory of his career.,2364,175760,invalid,1,5461,2022-09-30T13:57:56.733641Z,2022-09-30T13:58:04.490034Z,150.411
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.55, 'syntactic': 0.35, 'semantic': 0.85}",Goose was pointing Sam.,1481,175759,invalid,1,5460,2022-09-30T13:55:28.623363Z,2022-09-30T13:55:28.623378Z,0.324
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.55, 'syntactic': 0.25, 'semantic': 0.9}",Goose Goose had sam.,1481,175758,invalid,1,5459,2022-09-30T13:55:27.988507Z,2022-09-30T13:55:27.988530Z,0.321
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.55, 'syntactic': 0.3, 'semantic': 0.9}",Goose Goose was pointing Sam.,1481,175757,invalid,1,5458,2022-09-30T13:55:27.340165Z,2022-09-30T13:55:27.340185Z,0.337
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.55, 'syntactic': 0.45, 'semantic': 0.9}",Goose Goose's eyes were on Sam.,1481,175756,invalid,1,5457,2022-09-30T13:55:26.696019Z,2022-09-30T13:55:26.696034Z,0.339
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.5, 'syntactic': 0.35, 'semantic': 0.9}",Goose was a smirk.,1481,175755,invalid,1,5456,2022-09-30T13:55:26.028597Z,2022-09-30T13:55:26.028613Z,0.459
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.55, 'syntactic': 0.35, 'semantic': 0.8}",Goose was the one that sam blind.,1481,175754,invalid,1,5455,2022-09-30T13:55:25.272854Z,2022-09-30T13:55:25.272869Z,0.564
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.5, 'syntactic': 0.25, 'semantic': 1.0}",Goose had legged Sam.,1481,175753,invalid,1,5454,2022-09-30T13:55:24.389519Z,2022-09-30T13:55:24.389539Z,0.706
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.55, 'syntactic': 0.2, 'semantic': 0.75}",Goose was the one that sam was wearing.,1481,175752,invalid,1,5453,2022-09-30T13:55:20.227978Z,2022-09-30T13:55:22.432608Z,1.097
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.45, 'syntactic': 0.55, 'semantic': 0.8}",Goose's got Sam smirk.,1481,175751,invalid,1,5452,2022-09-30T13:55:19.572186Z,2022-09-30T13:55:19.572206Z,0.403
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.45, 'syntactic': 0.55, 'semantic': 0.75}",Goose's got Sam pinned.,1481,175750,invalid,1,5451,2022-09-30T13:55:18.846738Z,2022-09-30T13:55:18.846753Z,0.327
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.45, 'syntactic': 0.25, 'semantic': 1.0}",Goose Goose's sam.,1481,175749,invalid,1,5450,2022-09-30T13:55:18.196872Z,2022-09-30T13:55:18.196888Z,0.418
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.4, 'syntactic': 0.45, 'semantic': 0.7}",Goose's been putting Sam on Sam.,1481,175748,invalid,1,5449,2022-09-30T13:55:17.462806Z,2022-09-30T13:55:17.462822Z,0.479
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.55, 'syntactic': 0.45, 'semantic': 0.7}",Goose Goose's been putting Sam on.,1481,175747,invalid,1,5448,2022-09-30T13:55:16.672555Z,2022-09-30T13:55:16.672571Z,0.469
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.45, 'syntactic': 0.25, 'semantic': 0.9}",Goose was smumbling.,1481,175746,invalid,1,5447,2022-09-30T13:55:15.919664Z,2022-09-30T13:55:15.919680Z,0.467
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.55, 'syntactic': 0.55, 'semantic': 0.9}",Goose's eyes were on Sam.,1481,175745,invalid,1,5446,2022-09-30T13:55:15.137002Z,2022-09-30T13:55:15.137018Z,0.519
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.55, 'syntactic': 0.45, 'semantic': 0.8}",Goose Goose's been begging Sam.,1481,175744,invalid,1,5445,2022-09-30T13:55:14.321578Z,2022-09-30T13:55:14.321601Z,0.497
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.35, 'syntactic': 0.25, 'semantic': 0.75}",Goose was smuggled out Sam.,1481,175743,invalid,1,5444,2022-09-30T13:55:13.502148Z,2022-09-30T13:55:13.502162Z,0.665
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.45, 'syntactic': 0.5, 'semantic': 0.9}",Goose's tempted Sam.,1481,175742,invalid,1,5443,2022-09-30T13:55:12.516716Z,2022-09-30T13:55:12.516731Z,0.871
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.5, 'syntactic': 0.55, 'semantic': 0.75}",Goose's got sam.,1481,175741,invalid,1,5442,2022-09-30T13:55:11.311514Z,2022-09-30T13:55:11.311528Z,0.628
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.45, 'syntactic': 0.5, 'semantic': 0.75}",Goose's been begging Sam.,1481,175740,invalid,1,5441,2022-09-30T13:55:10.351466Z,2022-09-30T13:55:10.351482Z,223.583
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.35, 'syntactic': 0.45, 'semantic': 0.75}",Goose's been putting Sam on.,1481,175739,invalid,1,5440,2022-09-30T13:51:26.356522Z,2022-09-30T13:51:26.356538Z,2.15
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.55, 'syntactic': 0.35, 'semantic': 0.7}",Goose was waiting for Sam.,1481,175738,invalid,1,5439,2022-09-30T13:51:23.886764Z,2022-09-30T13:51:23.886781Z,0.56
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.5, 'syntactic': 0.35, 'semantic': 0.85}",Goose was smiling Sam.,1481,175737,invalid,1,5438,2022-09-30T13:51:23.019253Z,2022-09-30T13:51:23.019269Z,0.5
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.45, 'syntactic': 0.35, 'semantic': 0.9}",Goose was a sacrificial lamb.,1481,175736,invalid,1,5437,2022-09-30T13:51:22.181522Z,2022-09-30T13:51:22.181540Z,0.836
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.35, 'syntactic': 0.25, 'semantic': 0.9}",Goose was smiling.,1481,175735,invalid,1,5436,2022-09-30T13:51:20.999918Z,2022-09-30T13:51:20.999934Z,0.686
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.3, 'syntactic': 0.3, 'semantic': 0.75}",Goose was smuggled to Sam.,1481,175734,invalid,1,5435,2022-09-30T13:51:19.984406Z,2022-09-30T13:51:19.984421Z,0.558
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.4, 'syntactic': 0.2, 'semantic': 0.9}",Goose was sming.,1481,175733,invalid,1,5434,2022-09-30T13:51:19.105384Z,2022-09-30T13:51:19.105400Z,0.857
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.3, 'syntactic': 0.5, 'semantic': 0.85}",Goose's sam was the one that smubbed.,1481,175732,invalid,1,5433,2022-09-30T13:51:17.933483Z,2022-09-30T13:51:17.933499Z,2.647
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.3, 'syntactic': 0.45, 'semantic': 0.85}",Goose's been laying down Sam.,1481,175731,invalid,1,5432,2022-09-30T13:51:14.933380Z,2022-09-30T13:51:14.933397Z,0.649
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.55, 'syntactic': 0.45, 'semantic': 1.0}",Goose Goose's leed Sam.,1481,175730,invalid,1,5431,2022-09-30T13:51:13.969442Z,2022-09-30T13:51:13.969458Z,0.538
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.25, 'syntactic': 0.25, 'semantic': 0.85}",Goose was a sam.,1481,175729,invalid,1,5430,2022-09-30T13:51:13.089374Z,2022-09-30T13:51:13.089391Z,0.468
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.5, 'syntactic': 0.3, 'semantic': 0.9}",Goose was sam.,1481,175728,invalid,1,5429,2022-09-30T13:51:12.273172Z,2022-09-30T13:51:12.273187Z,0.416
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.2, 'syntactic': 0.55, 'semantic': 0.8}",Goose's leed to Sam.,1481,175727,invalid,1,5428,2022-09-30T13:51:11.540982Z,2022-09-30T13:51:11.540998Z,0.707
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.2, 'syntactic': 0.5, 'semantic': 0.8}",Goose's sam was the one who legged Sam.,1481,175726,invalid,1,5427,2022-09-30T13:51:10.451896Z,2022-09-30T13:51:10.451911Z,1.599
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.4, 'syntactic': 0.55, 'semantic': 0.75}",Goose's been laying Sam.,1481,175725,invalid,1,5426,2022-09-30T13:51:08.385061Z,2022-09-30T13:51:08.385083Z,0.743
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.4, 'syntactic': 0.35, 'semantic': 0.9}",Goose was a sag.,1481,175724,invalid,1,5425,2022-09-30T13:51:07.327669Z,2022-09-30T13:51:07.327686Z,0.795
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.5, 'syntactic': 0.25, 'semantic': 0.7}",Goose was the one that pushed Sam over.,1481,175723,invalid,1,5424,2022-09-30T13:51:06.209361Z,2022-09-30T13:51:06.209377Z,1.736
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.55, 'syntactic': 0.55, 'semantic': 1.0}",Goose's leed Sam.,1481,175722,invalid,1,5423,2022-09-30T13:51:04.157691Z,2022-09-30T13:51:04.157713Z,0.715
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.25, 'syntactic': 0.35, 'semantic': 0.9}",Goose was leed to Sam.,1481,175721,invalid,1,5422,2022-09-30T13:51:03.110285Z,2022-09-30T13:51:03.110314Z,1.118
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.2, 'syntactic': 0.35, 'semantic': 0.75}",Goose was the one that backed Sam.,1481,175720,invalid,1,5421,2022-09-30T13:51:01.630016Z,2022-09-30T13:51:01.630031Z,1.294
A goose leaded Sam.,"Seeing a sandwhich in Sam's house, a goose starts to charge over.",Sam took his lunch break by the pond outside his office building.,He dropped the scraps as he ran from the goose.,2,"{'lexical': 0.25, 'syntactic': 0.25, 'semantic': 0.7}",Goose was the one that led Sam.,1481,175719,valid,1,5420,2022-09-30T13:50:59.988813Z,2022-09-30T13:50:59.988829Z,8.089
Julia was a good friend.,Julia studied to become a chef.,"As a little girl, Julia loved to help her dad cook.","Every time her father came in to eat, He glowed with pride for Julia.",2,"{'lexical': 0.55, 'syntactic': 0.55, 'semantic': 0.9}","Well, julia's been a good friend.",2533,175718,invalid,1,5419,2022-09-30T13:50:51.589858Z,2022-09-30T13:50:51.589873Z,1.605
Julia was a good friend.,Julia studied to become a chef.,"As a little girl, Julia loved to help her dad cook.","Every time her father came in to eat, He glowed with pride for Julia.",2,"{'lexical': 0.35, 'syntactic': 0.4, 'semantic': 0.75}",Julia's been best friend.,2533,175717,invalid,1,5418,2022-09-30T13:50:49.677518Z,2022-09-30T13:50:49.677535Z,0.707
Julia was a good friend.,Julia studied to become a chef.,"As a little girl, Julia loved to help her dad cook.","Every time her father came in to eat, He glowed with pride for Julia.",2,"{'lexical': 0.3, 'syntactic': 0.55, 'semantic': 0.7}","You know,Julia's been a very good friend.",2533,175716,invalid,1,5417,2022-09-30T13:50:48.622261Z,2022-09-30T13:50:48.622278Z,0.541
Julia was a good friend.,Julia studied to become a chef.,"As a little girl, Julia loved to help her dad cook.","Every time her father came in to eat, He glowed with pride for Julia.",2,"{'lexical': 0.55, 'syntactic': 0.55, 'semantic': 0.85}","You know, julia's been a very good friend.",2533,175715,invalid,1,5416,2022-09-30T13:50:47.770573Z,2022-09-30T13:50:47.770588Z,0.608
Julia was a good friend.,Julia studied to become a chef.,"As a little girl, Julia loved to help her dad cook.","Every time her father came in to eat, He glowed with pride for Julia.",2,"{'lexical': 0.5, 'syntactic': 0.45, 'semantic': 0.9}","You know, julia was a great friend.",2533,175714,invalid,1,5415,2022-09-30T13:50:46.822056Z,2022-09-30T13:50:46.822075Z,0.74
Julia was a good friend.,Julia studied to become a chef.,"As a little girl, Julia loved to help her dad cook.","Every time her father came in to eat, He glowed with pride for Julia.",2,"{'lexical': 0.35, 'syntactic': 0.4, 'semantic': 0.85}","You know, julia was a very good friend.",2533,175713,invalid,1,5414,2022-09-30T13:50:45.714713Z,2022-09-30T13:50:45.714733Z,0.898
Julia was a good friend.,Julia studied to become a chef.,"As a little girl, Julia loved to help her dad cook.","Every time her father came in to eat, He glowed with pride for Julia.",2,"{'lexical': 0.5, 'syntactic': 0.35, 'semantic': 0.85}",Julia's been a very dear friend.,2533,175712,valid,1,5413,2022-09-30T13:50:44.474947Z,2022-09-30T13:50:44.474963Z,1.863
Julia was a good friend.,Julia studied to become a chef.,"As a little girl, Julia loved to help her dad cook.","Every time her father came in to eat, He glowed with pride for Julia.",2,"{'lexical': 0.55, 'syntactic': 0.45, 'semantic': 0.8}","You know, julie was a very good friend.",2533,175711,invalid,1,5412,2022-09-30T13:50:42.305593Z,2022-09-30T13:50:42.305609Z,1.201
Julia was a good friend.,Julia studied to become a chef.,"As a little girl, Julia loved to help her dad cook.","Every time her father came in to eat, He glowed with pride for Julia.",2,"{'lexical': 0.55, 'syntactic': 0.35, 'semantic': 0.9}",Julia's been an amazing friend.,2533,175710,valid,1,5411,2022-09-30T13:50:40.766146Z,2022-09-30T13:50:40.766164Z,2.068
Julia was a good friend.,Julia studied to become a chef.,"As a little girl, Julia loved to help her dad cook.","Every time her father came in to eat, He glowed with pride for Julia.",2,"{'lexical': 0.55, 'syntactic': 0.55, 'semantic': 1.0}","A good friend, Julia.",2533,175709,invalid,1,5410,2022-09-30T13:50:38.363229Z,2022-09-30T13:50:38.363245Z,0.885
Julia was a good friend.,Julia studied to become a chef.,"As a little girl, Julia loved to help her dad cook.","Every time her father came in to eat, He glowed with pride for Julia.",2,"{'lexical': 0.25, 'syntactic': 0.55, 'semantic': 0.85}","You know,Julia's been a good friend.",2533,175708,invalid,1,5409,2022-09-30T13:50:37.146172Z,2022-09-30T13:50:37.146188Z,0.561
Julia was a good friend.,Julia studied to become a chef.,"As a little girl, Julia loved to help her dad cook.","Every time her father came in to eat, He glowed with pride for Julia.",2,"{'lexical': 0.35, 'syntactic': 0.55, 'semantic': 0.9}","You know, julia's been a good friend.",2533,175707,invalid,1,5408,2022-09-30T13:50:36.273856Z,2022-09-30T13:50:36.273872Z,1.94
Julia was a good friend.,Julia studied to become a chef.,"As a little girl, Julia loved to help her dad cook.","Every time her father came in to eat, He glowed with pride for Julia.",2,"{'lexical': 0.2, 'syntactic': 0.45, 'semantic': 1.0}",Julia's been good friend.,2533,175706,invalid,1,5407,2022-09-30T13:50:34.028974Z,2022-09-30T13:50:34.028991Z,1.332
Julia was a good friend.,Julia studied to become a chef.,"As a little girl, Julia loved to help her dad cook.","Every time her father came in to eat, He glowed with pride for Julia.",2,"{'lexical': 0.55, 'syntactic': 0.5, 'semantic': 1.0}","You know, julia was a good friend.",2533,175705,invalid,1,5406,2022-09-30T13:50:32.342282Z,2022-09-30T13:50:32.342298Z,1.007
Julia was a good friend.,Julia studied to become a chef.,"As a little girl, Julia loved to help her dad cook.","Every time her father came in to eat, He glowed with pride for Julia.",2,"{'lexical': 0.2, 'syntactic': 0.45, 'semantic': 0.8}","You know, julie was a good friend.",2533,175704,invalid,1,5405,2022-09-30T13:50:30.997384Z,2022-09-30T13:50:30.997400Z,3.324
Julia was a good friend.,Julia studied to become a chef.,"As a little girl, Julia loved to help her dad cook.","Every time her father came in to eat, He glowed with pride for Julia.",2,"{'lexical': 0.2, 'syntactic': 0.4, 'semantic': 1.0}",Julia's been a good friend.,2533,175703,valid,1,5404,2022-09-30T13:50:27.328502Z,2022-09-30T13:50:27.328519Z,0.719
Julia was a good friend.,Julia studied to become a chef.,"As a little girl, Julia loved to help her dad cook.","Every time her father came in to eat, He glowed with pride for Julia.",2,"{'lexical': 0.55, 'syntactic': 0.45, 'semantic': 1.0}",Julia's been a very good friend.,2533,175702,valid,1,5403,2022-09-30T13:50:26.286288Z,2022-09-30T13:50:26.286305Z,12.511
Dan was jealous and destroyed his brother's toy.,Dan's brother drove Dan's Power Wheels without his permission.,Dan's brother had the Power Wheels truck Dan always wanted.,Dan was grounded for a week.,1,"{'lexical': 0.55, 'syntactic': 0.2, 'semantic': 0.85}",Dan was jealous and he was ruined by his brother's playthings.,2574,175701,invalid,1,5402,2022-09-30T13:50:13.378253Z,2022-09-30T13:50:13.378269Z,1.922
Dan was jealous and destroyed his brother's toy.,Dan's brother drove Dan's Power Wheels without his permission.,Dan's brother had the Power Wheels truck Dan always wanted.,Dan was grounded for a week.,1,"{'lexical': 0.5, 'syntactic': 0.55, 'semantic': 0.9}",Dan's jealous. He's ruining his brother's playthings.,2574,175700,invalid,1,5401,2022-09-30T13:50:11.142227Z,2022-09-30T13:50:11.142243Z,0.952
Dan was jealous and destroyed his brother's toy.,Dan's brother drove Dan's Power Wheels without his permission.,Dan's brother had the Power Wheels truck Dan always wanted.,Dan was grounded for a week.,1,"{'lexical': 0.55, 'syntactic': 0.35, 'semantic': 1.0}","Dan was jealous, destroying his brother's plaything.",2574,175699,invalid,1,5400,2022-09-30T13:50:09.852935Z,2022-09-30T13:50:09.852954Z,1.479
Dan was jealous and destroyed his brother's toy.,Dan's brother drove Dan's Power Wheels without his permission.,Dan's brother had the Power Wheels truck Dan always wanted.,Dan was grounded for a week.,1,"{'lexical': 0.5, 'syntactic': 0.25, 'semantic': 0.9}",Dan was jealous and he'd ruined his brother's plaything.,2574,175698,valid,1,5399,2022-09-30T13:50:08.025297Z,2022-09-30T13:50:08.025330Z,2.864
Dan was jealous and destroyed his brother's toy.,Dan's brother drove Dan's Power Wheels without his permission.,Dan's brother had the Power Wheels truck Dan always wanted.,Dan was grounded for a week.,1,"{'lexical': 0.5, 'syntactic': 0.25, 'semantic': 0.7}",Dan was jealous and he was tearing up a toy of his brother.,2574,175697,invalid,1,5398,2022-09-30T13:50:04.823837Z,2022-09-30T13:50:04.823854Z,0.756
Dan was jealous and destroyed his brother's toy.,Dan's brother drove Dan's Power Wheels without his permission.,Dan's brother had the Power Wheels truck Dan always wanted.,Dan was grounded for a week.,1,"{'lexical': 0.5, 'syntactic': 0.2, 'semantic': 0.85}",Dan was jealous and he was ruined by his brother.,2574,175696,invalid,1,5397,2022-09-30T13:50:03.727279Z,2022-09-30T13:50:03.727294Z,1.537
Dan was jealous and destroyed his brother's toy.,Dan's brother drove Dan's Power Wheels without his permission.,Dan's brother had the Power Wheels truck Dan always wanted.,Dan was grounded for a week.,1,"{'lexical': 0.45, 'syntactic': 0.55, 'semantic': 0.9}","Dan's jealous, he's ruined his brother's plaything.",2574,175695,invalid,1,5396,2022-09-30T13:50:01.794261Z,2022-09-30T13:50:01.794278Z,16.39
Dan was jealous and destroyed his brother's toy.,Dan's brother drove Dan's Power Wheels without his permission.,Dan's brother had the Power Wheels truck Dan always wanted.,Dan was grounded for a week.,1,"{'lexical': 0.55, 'syntactic': 0.3, 'semantic': 1.0}",Dan was jealous and he ruined his brother's plaything.,2574,175694,valid,1,5395,2022-09-30T13:49:45.046333Z,2022-09-30T13:49:45.046349Z,1.758
Dan was jealous and destroyed his brother's toy.,Dan's brother drove Dan's Power Wheels without his permission.,Dan's brother had the Power Wheels truck Dan always wanted.,Dan was grounded for a week.,1,"{'lexical': 0.45, 'syntactic': 0.45, 'semantic': 1.0}","Dan was jealous, destroying his brother's playthings.",2574,175693,invalid,1,5394,2022-09-30T13:49:42.868662Z,2022-09-30T13:49:42.868682Z,1.935
Dan was jealous and destroyed his brother's toy.,Dan's brother drove Dan's Power Wheels without his permission.,Dan's brother had the Power Wheels truck Dan always wanted.,Dan was grounded for a week.,1,"{'lexical': 0.55, 'syntactic': 0.25, 'semantic': 0.9}",Dan was jealous and he ruined the toys of his brother.,2574,175692,valid,1,5393,2022-09-30T13:49:40.596141Z,2022-09-30T13:49:40.596155Z,1.513
Dan was jealous and destroyed his brother's toy.,Dan's brother drove Dan's Power Wheels without his permission.,Dan's brother had the Power Wheels truck Dan always wanted.,Dan was grounded for a week.,1,"{'lexical': 0.2, 'syntactic': 0.55, 'semantic': 1.0}",Dan's jealous and he's ruined his brother's toy.,2574,175691,valid,1,5392,2022-09-30T13:49:38.752385Z,2022-09-30T13:49:38.752401Z,1.162
Dan was jealous and destroyed his brother's toy.,Dan's brother drove Dan's Power Wheels without his permission.,Dan's brother had the Power Wheels truck Dan always wanted.,Dan was grounded for a week.,1,"{'lexical': 0.45, 'syntactic': 0.55, 'semantic': 0.75}",Dan's jealous and he's ruining his brother's playthings.,2574,175690,invalid,1,5391,2022-09-30T13:49:37.264127Z,2022-09-30T13:49:37.264142Z,1.837
Dan was jealous and destroyed his brother's toy.,Dan's brother drove Dan's Power Wheels without his permission.,Dan's brother had the Power Wheels truck Dan always wanted.,Dan was grounded for a week.,1,"{'lexical': 0.35, 'syntactic': 0.5, 'semantic': 1.0}","Dan was jealous, and he ruined his brother's playthings.",2574,175689,valid,1,5390,2022-09-30T13:49:35.051419Z,2022-09-30T13:49:35.051439Z,1.34
Dan was jealous and destroyed his brother's toy.,Dan's brother drove Dan's Power Wheels without his permission.,Dan's brother had the Power Wheels truck Dan always wanted.,Dan was grounded for a week.,1,"{'lexical': 0.55, 'syntactic': 0.55, 'semantic': 1.0}",Dan's jealous and he's ruined his brother's plaything.,2574,175688,valid,1,5389,2022-09-30T13:49:33.349479Z,2022-09-30T13:49:33.349499Z,1.501
Dan was jealous and destroyed his brother's toy.,Dan's brother drove Dan's Power Wheels without his permission.,Dan's brother had the Power Wheels truck Dan always wanted.,Dan was grounded for a week.,1,"{'lexical': 0.2, 'syntactic': 0.45, 'semantic': 0.7}",Dan's been jealous and he's ruined his brother's playthings,2574,175687,invalid,1,5388,2022-09-30T13:49:31.512756Z,2022-09-30T13:49:31.512772Z,1.754
Dan was jealous and destroyed his brother's toy.,Dan's brother drove Dan's Power Wheels without his permission.,Dan's brother had the Power Wheels truck Dan always wanted.,Dan was grounded for a week.,1,"{'lexical': 0.55, 'syntactic': 0.55, 'semantic': 0.9}",Dan's been jealous and he's ruined his brother's plaything.,2574,175686,valid,1,5387,2022-09-30T13:49:29.418474Z,2022-09-30T13:49:29.418497Z,2.694
