sentence1,sentence2,label
"PersonX expresses PersonX's concern As a result, PersonX feels empathetic",PersonX is a caring person,1
"PersonX cooks PersonY dinner Before, PersonX needed go in kitchen",PersonY brought kindling to heat the food.,0
"PersonX cooks PersonY dinner Before, PersonX needed go in kitchen",PersonY requested homemade lasagna.,1
"PersonX tells PersonY's family As a result, PersonX wants to invite their daughter to a party.",PersonX has bad news,0
"PersonX tells PersonY's family As a result, PersonX wants to invite their daughter to a party.",It is the summer,1
"PersonX practices all the time Before, PersonX needed sit on the piano bench",PersonX is a guitar player.,0
"PersonX practices all the time Before, PersonX needed sit on the piano bench",PersonX is a pianist.,1
"PersonX ends PersonX's days As a result, PersonX feels damaged",X has great plans for retirement.,0
"PersonX ends PersonX's days As a result, PersonX feels damaged",X's suicide attempt failed.,1
"PersonX makes PersonY move As a result, PersonX feels impatient",PersonX looks calm and steady.,0
"PersonX makes PersonY move As a result, PersonX feels impatient",PersonX is stamping their foot and frowning.,1
PersonX impresses PersonY's girlfriend Because PersonX wanted to be seen in a positive light,PersonX asks the girlfriend out on a date.,0
PersonX impresses PersonY's girlfriend Because PersonX wanted to be seen in a positive light,PersonX dos nice things for the mother as well.,1
PersonX robs the cradle PersonX then sells the cradle,PersonX always dates women that are too young for him.,0
PersonX robs the cradle PersonX then sells the cradle,PersonX is a professional thief.,1
PersonX seems like a good idea PersonX is seen as exicted,Person X is yawning.,0
PersonX seems like a good idea PersonX is seen as exicted,Person X's eyes are wide open.,1
"PersonX wants one too As a result, PersonX wants to purchase something",PersonX has no money,0
"PersonX wants one too As a result, PersonX wants to purchase something",PersonX recieved a coupon,1
PersonX touches PersonY on the shoulder Because PersonX wanted y to know they are there.,PersonX holds PersonY's shoulder hard.,0
PersonX touches PersonY on the shoulder Because PersonX wanted y to know they are there.,PersonX lightly tapped PersonY's shoulder.,1
"PersonX has to walk to work As a result, PersonX wants to rest",PersonX had to walk one block.,0
"PersonX has to walk to work As a result, PersonX wants to rest",PersonX had to walk five miles.,1
PersonX checks PersonY's mailbox PersonX is seen as accomplished,PersonX is trying to steal a check from PersonY's mailbox.,0
PersonX checks PersonY's mailbox PersonX is seen as accomplished,PersonY is PersonX's last delivery of mail for the day.,1
"PersonX tells PersonY the way As a result, PersonX feels scolding",PersonY laughs about it,0
"PersonX tells PersonY the way As a result, PersonX feels scolding",PersonX is a mean person,1
"PersonX sees a comedy Before, PersonX needed to go to the show",PersonX went to the bar.,0
"PersonX sees a comedy Before, PersonX needed to go to the show",PersonX could not stop laughing.,1
PersonX adopts the kitten PersonX then gets licked,The kitten is very skittish.,0
PersonX adopts the kitten PersonX then gets licked,The kitten is very friendly.,1
"PersonX is laughing at PersonY Before, PersonX needed see something funny",PersonY is telling PersonX a joke.,0
"PersonX is laughing at PersonY Before, PersonX needed see something funny",PersonY tripped and fell flat on their face.,1
"PersonX does n't want to leave As a result, PersonX wants stay and enjoy the event",PersonX hates going home.,0
"PersonX does n't want to leave As a result, PersonX wants stay and enjoy the event",PersonX is having an amazing time.,1
"PersonX gets in PersonY's way As a result, PersonX feels jealous","PersonX is fond of his daughter, PersonY,",0
"PersonX gets in PersonY's way As a result, PersonX feels jealous",Mom and dad never let PersonX get away with things like that.,1
"PersonX provides PersonY with food Before, PersonX needed to make food",They can’t cook,0
"PersonX provides PersonY with food Before, PersonX needed to make food",They are a chef,1
PersonX visits PersonY in the hospital PersonX is seen as happy to see his friend,PersonX is an attorney.,0
PersonX visits PersonY in the hospital PersonX is seen as happy to see his friend,PersonY smiles to PersonX.,1
"PersonX falls through the cracks Before, PersonX needed goes to school.",PersonX fell in a hole in the backyard.,0
"PersonX falls through the cracks Before, PersonX needed goes to school.",PersonX tripped and fell on the school sidewalk.,1
"PersonX is selling cookies As a result, PersonX feels business like",PersonX is raising money for charity.,0
"PersonX is selling cookies As a result, PersonX feels business like",PersonX is a girl scout.,1
"PersonX takes the family As a result, PersonX feels wholesome",PersonX takes the family to Burning Man.,0
"PersonX takes the family As a result, PersonX feels wholesome",PersonX takes the family to Disneyland.,1
PersonX gives PersonY time PersonX then is thanked,PersonX is submerging PersonY in water.,0
PersonX gives PersonY time PersonX then is thanked,PersonX performs lifesaving CPR on the friend of PersonY.,1
PersonX plays musical chairs PersonX then laughs,PersonX narrowly missed the last open chair.,0
PersonX plays musical chairs PersonX then laughs,PersonX narrowly claimed the last open chair.,1
PersonX takes PersonX's wife Because PersonX wanted tries to take wife,PersonX wanted a divorce,0
PersonX takes PersonX's wife Because PersonX wanted tries to take wife,PersonX loved PersonX's wife,1
"PersonX gives PersonY trouble As a result, PersonX feels obnoxious",PersonY is PersonX's overbearing sibling.,0
"PersonX gives PersonY trouble As a result, PersonX feels obnoxious",PersonY is PersonX's nurturing sibling.,1
PersonX sees dolphins PersonX is seen as happy,PersonX has a dolphin phobia,0
PersonX sees dolphins PersonX is seen as happy,PersonX is a marine biologist,1
PersonX courts PersonY PersonX then blushes,PersonX has been married to PersonY seven different times.,0
PersonX courts PersonY PersonX then blushes,PersonX is shaking like a leaf.,1
"PersonX is god 's word As a result, PersonX feels spiritual",PersonX is living in a facility.,0
"PersonX is god 's word As a result, PersonX feels spiritual",PersonX offers their life to save innocents.,1
PersonX is driving PersonY insane PersonX then personX grabs their face,PersonX starts screaming out in frustration.,1
PersonX eats popcorn PersonX is seen as satisfied.,Person X has a grimace on their face,0
PersonX eats popcorn PersonX is seen as satisfied.,PersonX eats the whole bag,1
PersonX gives PersonY's husband PersonX then feels good about giving a gift to PersonY's husband.,The gift is terrible,0
PersonX gives PersonY's husband PersonX then feels good about giving a gift to PersonY's husband.,They love the gift,1
"PersonX protests PersonX's innocence As a result, PersonX feels guilty",An onlooker comments 'He didn't do it',0
"PersonX protests PersonX's innocence As a result, PersonX feels guilty",Person X can't make eye contact and and talks with a quiver.,1
"PersonX takes part in the discussions As a result, PersonX wants provide insight",PersonX wants to be kicked out of class into the hallway.,0
"PersonX takes part in the discussions As a result, PersonX wants provide insight",PersonX wants to impress the teacher.,1
"PersonX looks back to PersonY As a result, PersonX feels suspicious",PersonX admires PersonY.,0
"PersonX looks back to PersonY As a result, PersonX feels suspicious",PersonX is being followed by PersonY.,1
"PersonX tells PersonY's sister As a result, PersonX feels social",PersonX finds a place to be alone,0
"PersonX tells PersonY's sister As a result, PersonX feels social",PersonX continues talking,1
"PersonX finds one online As a result, PersonX feels determined",It looks cheaply made.,0
"PersonX finds one online As a result, PersonX feels determined",It looks like a quality product.,1
PersonX goes somewhere PersonX then must return home,PersonX is moving away forever.,0
PersonX goes somewhere PersonX then must return home,PersonX buys a round-trip ticket.,1
"PersonX deposits a check As a result, PersonX feels rich",The check was for five dollars.,0
"PersonX deposits a check As a result, PersonX feels rich",PersonX decides to go out for a fancy dinner.,1
PersonX picks PersonY up from work PersonX is seen as helpful,PersonX is stalking PersonY,0
PersonX picks PersonY up from work PersonX is seen as helpful,PersonX cannot drive,1
"PersonX checks PersonY out As a result, PersonX wants gives Person Y a compliment",PersonY is ugly,0
"PersonX checks PersonY out As a result, PersonX wants gives Person Y a compliment",PersonY is really attractive,1
PersonX lands hard PersonX then bleeds,PersonX fell onto a soft mattress,0
PersonX lands hard PersonX then bleeds,PersonX wasn't wearing a helmet,1
PersonX treats PersonY with respect PersonX then gets respect back,PersonY is a diva,0
PersonX treats PersonY with respect PersonX then gets respect back,PersonY is moral,1
"PersonX goes elsewhere Before, PersonX needed to pack",X's belongings all went up in smoke last night.,0
"PersonX goes elsewhere Before, PersonX needed to pack",X pulled his roller case behind him through the lobby.,1
PersonX goes to PersonY 's PersonX then is told to come in,Person X has the key to the place.,0
PersonX goes to PersonY 's PersonX then is told to come in,Person X had to knock first.,1
PersonX hits the rocks PersonX is seen as sad,PersonX is in a construction vehicle,0
PersonX hits the rocks PersonX is seen as sad,PersonX is crying,1
"PersonX lives in PersonY's home As a result, PersonX wants paid rent",PersonX feels lucky.,0
"PersonX lives in PersonY's home As a result, PersonX wants paid rent",The housing market is competetive.,1
"PersonX cuts PersonY's arm Before, PersonX needed to get close to Y",Person X is using a spear.,0
"PersonX cuts PersonY's arm Before, PersonX needed to get close to Y",Person X is using a shiv.,1
PersonX spends the morning PersonX is seen as responsible,X lazes in bed all morning.,0
PersonX spends the morning PersonX is seen as responsible,X reviews the reports for a second time.,1
"PersonX cools PersonY As a result, PersonX wants to have the favor reciprocated",PersonY is PersonX's baby.,0
"PersonX cools PersonY As a result, PersonX wants to have the favor reciprocated",PersonX is hot and sweaty.,1
"PersonX wants to make a cake Before, PersonX needed to think about cake",The ingredients were already placed on the counter.,0
"PersonX wants to make a cake Before, PersonX needed to think about cake",PersonX had to decide which flavor and frosting to use.,1
PersonX gives PersonX's kids PersonX is seen as happy,PersonX cries at seeing them go.,0
PersonX gives PersonX's kids PersonX is seen as happy,PersonX doesn't like the kids.,1
"PersonX commands PersonY army As a result, PersonX wants tally the amount of specialization types within the army",PersonX is playing with G.I. Joe action figures with PersonY.,0
"PersonX commands PersonY army As a result, PersonX wants tally the amount of specialization types within the army",PersonX needs a lot of information to command the unit well.,1
"PersonX eventually found out Before, PersonX needed to hear information",PersonX tried to stay ignorant.,0
"PersonX eventually found out Before, PersonX needed to hear information",PersonX asked to hear about it.,1
"PersonX takes another example Before, PersonX needed to be able to speak or write",PersonX is crawling in their crib.,0
"PersonX takes another example Before, PersonX needed to be able to speak or write",PersonX is preparing for the campaign.,1
PersonX starts to eat PersonX is seen as satiated,Person X says 'Is this all we have?',0
PersonX starts to eat PersonX is seen as satiated,Person X pats their belly and leans back content.,1
PersonX tells scary stories Because PersonX wanted to strengthen the will power of his children,X wanted to control his children through fear.,0
PersonX tells scary stories Because PersonX wanted to strengthen the will power of his children,X wanted to dispel false beliefs.,1
PersonX takes PersonY inside Because PersonX wanted talk with persony,X wanted Y to clean up her mess.,0
PersonX takes PersonY inside Because PersonX wanted talk with persony,X wanted to finalize the dinner menu.,1
PersonX bothers PersonY so much Because PersonX wanted to be annoying,PersonY is easily annoyed,0
PersonX bothers PersonY so much Because PersonX wanted to be annoying,PersonX is acting crazy,1
PersonX kisses PersonY's hands Because PersonX wanted to show affection,PersonY is the pope.,0
PersonX kisses PersonY's hands Because PersonX wanted to show affection,PersonY is PersonX's partner.,1
"PersonX votes for the first time Before, PersonX needed to be a registered voter.",PersonX votes for prom queen at a high school dance.,0
"PersonX votes for the first time Before, PersonX needed to be a registered voter.",PersonX votes in a Presidential election.,1
"PersonX burns PersonX's mouth Before, PersonX needed drink too much",The hot pocket was extremely hot when PersonX bit into it.,0
"PersonX burns PersonX's mouth Before, PersonX needed drink too much",PersonX gulped down his hot chocolate in ten seconds.,1
PersonX breaks PersonX's phone Because PersonX wanted to be mean to persony,PersonX dropped their phone in water,0
PersonX becomes the best of friends Because PersonX wanted to be loyal to his friend.,PersonY is the supervisor of PersonX.,0
PersonX becomes the best of friends Because PersonX wanted to be loyal to his friend.,PersonY jumps in front of a car to save PersonX.,1
PersonX gets the ball rolling PersonX is seen as good.,A child trips over the sphere and injures their leg.,0
PersonX gets the ball rolling PersonX is seen as good.,PersonX gets a promotion.,1
PersonX washes PersonX's hands PersonX is seen as clean,PersonX still has dirt on the hands.,0
PersonX washes PersonX's hands PersonX is seen as clean,PersonX does a thorough job.,1
"PersonX drives to work one day As a result, PersonX wants have lunch",They ate a big breakfast,0
"PersonX drives to work one day As a result, PersonX wants have lunch",They haven’t ate anything,1
PersonX takes the food PersonX then gets sick,PersonX asks for a second helping.,0
PersonX takes the food PersonX then gets sick,PersonX needs to take new medication.,1
PersonX forgets the yeast PersonX is seen as upset and forgetful,PersonX has enough time to make a second batch,0
PersonX forgets the yeast PersonX is seen as upset and forgetful,PersonX is a wedding caterer,1
PersonX finishes PersonY's paper Because PersonX wanted to help person y pass the class,PersonX makes money doing homework for people,0
PersonX finishes PersonY's paper Because PersonX wanted to help person y pass the class,PersonX felt bad that he kept PersonY from studying.,1
PersonX drives the car PersonX is seen as sad,The car is really fun,0
PersonX drives the car PersonX is seen as sad,The car breaks down,1
PersonX scars of heights PersonX then overcomes fear,PersonX refuses to go up the stairs,0
PersonX scars of heights PersonX then overcomes fear,PersonX goes skydiving,1
PersonX holds the purse strings PersonX is seen as organized,PersonX's purse is filled to the top with trash,0
PersonX holds the purse strings PersonX is seen as organized,PersonX has their purse sorted,1
PersonX feels jealous PersonX is seen as mad,PersonX is in a professional setting where you have to keep up appearances.,0
PersonX feels jealous PersonX is seen as mad,Everybody teases PersonX about the jealousy.,1
PersonX pushes the door open PersonX is seen as curious,"PersonX is holding a gun and shouts ""hands up"".",0
PersonX pushes the door open PersonX is seen as curious,PersonX peeks into the room.,1
"PersonX drives home one night As a result, PersonX feels homesick",X feels revulsion.,0
"PersonX drives home one night As a result, PersonX feels homesick",Only the foundation is left.,1
PersonX expresses PersonX's sympathy PersonX then speaks kindly,They actually hated the deceased person,0
PersonX expresses PersonX's sympathy PersonX then speaks kindly,They loved the one who passed,1
PersonX decides to go shopping Because PersonX wanted to get some new things,PersonX just wanted to waste some time.,0
PersonX decides to go shopping Because PersonX wanted to get some new things,PersonX has a lot of money.,1
"PersonX is playing a game of basketball As a result, PersonX feels athletic",The basketball video game is very fun.,0
"PersonX is playing a game of basketball As a result, PersonX feels athletic",PersonX was cheered on by the crowd.,1
PersonX sends PersonX's friend PersonX is seen as thankful to the friend,PersonX is keeping tabs on favors.,0
PersonX sends PersonX's friend PersonX is seen as thankful to the friend,PersonX is being encouraging.,1
PersonX feels really bad for PersonY PersonX then jumps in shock,PersonY stayed silent.,0
PersonX feels really bad for PersonY PersonX then jumps in shock,PersonY suddenly kissed PersonX.,1
PersonX goes with the flow Because PersonX wanted to not rock the boat,X is convinced the flow is the correct one.,0
PersonX goes with the flow Because PersonX wanted to not rock the boat,X prizes cooperation.,1
PersonX feels very tired PersonX is seen as ready to sleep,X still has chores to finish.,0
PersonX feels very tired PersonX is seen as ready to sleep,X falls into bed.,1
"PersonX completes PersonX's training As a result, PersonX wants to get further training",PersonX is ready to go into the workforce.,0
"PersonX completes PersonX's training As a result, PersonX wants to get further training",PersonX has applied for a graduate program.,1
"PersonX is quite nervous Before, PersonX needed to be going in for surgery",Person X is warming up for a baseball game.,0
"PersonX is quite nervous Before, PersonX needed to be going in for surgery",Person X was seen wearing a hospital gown.,1
"PersonX says would leave Before, PersonX needed grab any possessions in the immediate area",They don’t need anything,0
"PersonX says would leave Before, PersonX needed grab any possessions in the immediate area",Police kicked them out,1
"PersonX is now best friends Before, PersonX needed to connect with another individual",PersonX has been emailing the same person dozens of times a day.,1
PersonX gets PersonX's ticket PersonX then put ticket in pocket,PersonX had no pockets,0
PersonX gets PersonX's ticket PersonX then put ticket in pocket,PersonX needed to save the ticket to get into the show,1
"PersonX moves to the city As a result, PersonX wants experience new things",They are a loner,0
"PersonX moves to the city As a result, PersonX wants experience new things",They enjoy making new friends,1
PersonX tells PersonX's girlfriend PersonX is seen as good about themselves,X says he wants to break up.,0
PersonX tells PersonX's girlfriend PersonX is seen as good about themselves,X lists their strengths as a couple.,1
"PersonX turns heads As a result, PersonX feels attractive",PersonX is wearing a white hood.,0
"PersonX turns heads As a result, PersonX feels attractive",PersonX is wearing a white minidress.,1
PersonX pleases PersonY best Because PersonX wanted to be known as someone effective.,Person X is married to Person Y.,0
PersonX pleases PersonY best Because PersonX wanted to be known as someone effective.,Person X is trying to get the job offered by Person Y.,1
PersonX kneels next to PersonY Because PersonX wanted to speak to them,They are both getting married in a church,0
PersonX kneels next to PersonY Because PersonX wanted to speak to them,PersonY is short,1
"PersonX spends any money As a result, PersonX wants to look cool.",PersonX spends their money on the expensive medicine for their autoimmune disorder.,0
"PersonX spends any money As a result, PersonX wants to look cool.",PersonX spends their money on designer clothes.,1
"PersonX sets to work PersonX is seen as busy, stressed",X is very laid back.,0
"PersonX sets to work PersonX is seen as busy, stressed",X rushes around and his hair is touseled.,1
"PersonX uses coconut oil Before, PersonX needed to realize they need coconut oil",Person X uses coconut oil in this step always.,0
"PersonX uses coconut oil Before, PersonX needed to realize they need coconut oil",Person X had to check the recipie,1
"PersonX throws a party for PersonY's friends As a result, PersonX wants to give them a gift",It is a birthday party,0
"PersonX throws a party for PersonY's friends As a result, PersonX wants to give them a gift",It is a housewarming party,1
PersonX lives and let live PersonX then thinks he should chill,PersonX just found out about an innocent person being beaten to death.,0
PersonX lives and let live PersonX then thinks he should chill,PersonX just found that his lawn is a quarter-inch too long by the HOA's standards.,1
"PersonX throws things As a result, PersonX feels hostile",They are playing a game,0
"PersonX throws things As a result, PersonX feels hostile",They are drunk and disorderly,1
"PersonX is playing with PersonY's cat As a result, PersonX feels loving",PersonY's cat keeps biting and scratching PersonX,0
"PersonX is playing with PersonY's cat As a result, PersonX feels loving",PersonY's cat is laying in PersonX's lap playing with string.,1
"PersonX purchases the bike Before, PersonX needed take out the money",PersonX had a gift card,0
"PersonX purchases the bike Before, PersonX needed take out the money",PersonX was holding his debit card,1
PersonX stresses PersonY PersonX then stops walking,PersonX was stressing PersonY by rocking their chair.,0
PersonX stresses PersonY PersonX then stops walking,PersonX was stressing PersonY by stepping on their heels.,1
PersonX goes the principal 's office PersonX then gets lectured,PersonX is valedictorian,0
PersonX goes the principal 's office PersonX then gets lectured,PersonX started a food fight at lunch,1
"PersonX bangs PersonY's head As a result, PersonX feels feels bad after that incident",PersonY was trying to rob PersonX.,0
"PersonX bangs PersonY's head As a result, PersonX feels feels bad after that incident",PersonX offers up an apology.,1
"PersonX tells my mom As a result, PersonX wants say goodbye to my mom",PersonX runs away.,0
"PersonX tells my mom As a result, PersonX wants say goodbye to my mom",PersonX reaches out for a hug toward PersonY's mom as PersonX heads toward the door.,1
PersonX follows PersonY closely Because PersonX wanted to learn form the best,PersonX is chasing a criminal,0
PersonX follows PersonY closely Because PersonX wanted to learn form the best,PersonY is training PersonX,1
"PersonX is on the baseball team As a result, PersonX wants to play baseball",PersonX was forced to play baseball by their father,0
"PersonX is on the baseball team As a result, PersonX wants to play baseball",PersonX signed up for the team of their own free will.,1
PersonX lands a new job PersonX then has new coworkers,PersonX is the only one in the region.,0
PersonX lands a new job PersonX then has new coworkers,PersonX is playing a team building game.,1
PersonX fights for PersonY's lives Because PersonX wanted to protect loved ones,PersonX has never met PersonY before.,0
PersonX fights for PersonY's lives Because PersonX wanted to protect loved ones,PersonY is PersonX's daughter.,1
PersonX follows PersonY example PersonX is seen as ok,PersonY thinks PersonX is a copycat.,0
PersonX follows PersonY example PersonX is seen as ok,PersonY feels proud that PersonX wants to follow their example,1
"PersonX keeps PersonY under control Before, PersonX needed keep tabs on PersonY",PersonX is PersonY's teacher.,0
"PersonX keeps PersonY under control Before, PersonX needed keep tabs on PersonY",PersonX is PersonY's parole officer.,1
PersonX tries to surf Because PersonX wanted to practice,PersonX hates to practice to surf,0
PersonX tries to surf Because PersonX wanted to practice,Person X has a surf compition coming up,1
PersonX cooks PersonY dinner Because PersonX wanted to ask person a favor later,PersonX doesn't have a car and needs a ride.,0
PersonX cooks PersonY dinner Because PersonX wanted to ask person a favor later,PersonX can pay for almost anything they need.,1
PersonX gets stronger and stronger PersonX is seen as happy.,PersonX furrows their eyebrows.,0
PersonX gets stronger and stronger PersonX is seen as happy.,PersonX smiles from ear to ear.,1
"PersonX fees PersonY's cat As a result, PersonX feels warm",PersonX works for a pet sitting service.,0
"PersonX fees PersonY's cat As a result, PersonX feels warm",PersonX loves PersonY's cat.,1
PersonX hangs in the balance PersonX then trembles with fear,They have a calm expression on their face,0
PersonX hangs in the balance PersonX then trembles with fear,They are crying hysterically,1
PersonX helps PersonX's community Because PersonX wanted to be cooperative,X wants to be elected to the City Council.,0
PersonX helps PersonX's community Because PersonX wanted to be cooperative,X is very civic minded.,1
"PersonX sticks in the mud As a result, PersonX wants to clean their feet",PersonX heard about a mud treatment that is good for your skin.,0
"PersonX sticks in the mud As a result, PersonX wants to clean their feet",PersonX grabbed a towel.,1
PersonX finds a new friend Because PersonX wanted to have more friends.,PersonX doesn't like socializing.,0
PersonX finds a new friend Because PersonX wanted to have more friends.,PersonX has a lot of fun with the new friend.,1
"PersonX answers questions Before, PersonX needed to hold a press conference",PersonX was in a psychiatric ward,0
"PersonX answers questions Before, PersonX needed to hold a press conference",PersonX had a planned news conference,1
"PersonX rids PersonY's skateboard As a result, PersonX wants to rest",X is exited and doesn't want to stop.,0
"PersonX rids PersonY's skateboard As a result, PersonX wants to rest",X takes a spill.,1
"PersonX says nothing As a result, PersonX wants think of what to say",PersonX is shocked.,0
"PersonX says nothing As a result, PersonX wants think of what to say",PersonX wants to speak with PersonY alone.,1
PersonX carries in PersonX's hand PersonX is seen as good,PersonX is holding a gun in a school,0
PersonX carries in PersonX's hand PersonX is seen as good,PersonX discovered an artifact,1
PersonX stretches the truth PersonX then disregards the truth,PersonX made a mistake,0
PersonX stretches the truth PersonX then disregards the truth,PersonX is only out for themselves,1
PersonX goes back years Because PersonX wanted to remember memory,PersonX has to respond to a subpoena regarding events five years ago.,0
PersonX goes back years Because PersonX wanted to remember memory,PersonX is currently really missing their dead mom.,1
"PersonX fulfills PersonY's obligations As a result, PersonX feels thorough",PersonX has no business doing this,0
"PersonX fulfills PersonY's obligations As a result, PersonX feels thorough",PersonX is the substitute,1
PersonX gets the job PersonX then has more money,PersonX regrets the decision when they receive their pay,0
PersonX gets the job PersonX then has more money,PersonX smiles when realizing their pay increase,1
"PersonX breathes hard As a result, PersonX wants to catch their breath",They are running a race,0
"PersonX breathes hard As a result, PersonX wants to catch their breath",They are bent over at the knees,1
"PersonX catches PersonY in the act As a result, PersonX wants to punish him",PersonX sees PersonY pretending to be Santa,0
"PersonX catches PersonY in the act As a result, PersonX wants to punish him",PersonY was stealing,1
PersonX looks at PersonY for a moment PersonX then notes facial features,PersonY wears a mask throughout,0
PersonX looks at PersonY for a moment PersonX then notes facial features,PersonX remarks on PersonY's eyes,1
PersonX pranks PersonY PersonX then trolls,PersonX works as a traveling showman.,0
PersonX pranks PersonY PersonX then trolls,PersonX was in time out for bullying.,1
PersonX gets a ride PersonX is seen as thankful,PersonX does not tip the taxi driver,0
PersonX gets a ride PersonX is seen as thankful,PersonX tips the driver very well,1
"PersonX wants to get up Before, PersonX needed wake up",They have been watching tv all day,0
"PersonX wants to get up Before, PersonX needed wake up",They took sleeping pills,1
PersonX checks PersonY's watch Because PersonX wanted to see if person's watch has the correct time,PersonX is late for a meeting.,0
PersonX checks PersonY's watch Because PersonX wanted to see if person's watch has the correct time,PersonX is a watch repairman.,1
PersonX goes home soon Because PersonX wanted to reach home,They got fired,0
PersonX goes home soon Because PersonX wanted to reach home,They have been working all day,1
"PersonX buys a fan As a result, PersonX wants to go to mall",Person X is dressed in beach clothes and carries a beach ball.,0
"PersonX buys a fan As a result, PersonX wants to go to mall","Person X tells his wife 'I'll do the shopping today dear, it's too hot for you'",1
"PersonX gets muddy As a result, PersonX wants to change clothes",PersonX is really drunk,0
"PersonX gets muddy As a result, PersonX wants to change clothes",PersonX hates mud,1
"PersonX explains PersonX's meaning As a result, PersonX wants to get this order at any cost",PersonX doesn’t care that much,0
"PersonX explains PersonX's meaning As a result, PersonX wants to get this order at any cost",PersonX has been eyeing the order for a long time,1
PersonX plays PersonY's game PersonX then wins,PersonX runs out of money to buy back in.,0
PersonX plays PersonY's game PersonX then wins,PersonX has the best hand at the table.,1
PersonX names PersonX's baby Because PersonX wanted them to have a cool unique name.,PersonX named the baby after her grandmother.,0
PersonX names PersonX's baby Because PersonX wanted them to have a cool unique name.,PersonX spent a lot of time reading baby name books.,1
"PersonX drives PersonY's car As a result, PersonX wants to get where they are going",PersonY asks PersonX to drive the car for a minute to see if PersonX feels a weird catch in the mechanics.,0
"PersonX drives PersonY's car As a result, PersonX wants to get where they are going",PersonX is driving PersonY to an appointment.,1
"PersonX hits PersonX's brother As a result, PersonX wants to take brother's ball",PersonX and his brother continue to play fight,0
"PersonX hits PersonX's brother As a result, PersonX wants to take brother's ball",PersonX grabs at PersonX's brothers hands aggressively snatching,1
"PersonX drives from florida As a result, PersonX feels brave",PersonX drove from Florida to southern Alabama.,0
"PersonX drives from florida As a result, PersonX feels brave",PersonX drove from Florida to Alaska.,1
PersonX has a sweet tooth PersonX then buys candy,X gave up candy for lent.,0
PersonX has a sweet tooth PersonX then buys candy,X goes to the candy store.,1
"PersonX finds PersonY's cat As a result, PersonX wants to give back the cat",PersonX always wanted a cat.,0
"PersonX finds PersonY's cat As a result, PersonX wants to give back the cat",PersonX is empathetic.,1
PersonX listens to PersonX's favorite song PersonX is seen as positive,They are crying,0
PersonX listens to PersonX's favorite song PersonX is seen as positive,They are smiling while listening,1
PersonX is driving on the highway Because PersonX wanted to travel somewhere,PersonX is clearing their head after a domestic fight,0
PersonX is driving on the highway Because PersonX wanted to travel somewhere,PersonX has a boat strapped on the car roof,1
"PersonX leaves happy As a result, PersonX feels indebted",PersonX kiss PersonY before leaving and PersonY thanks them for dinner,0
"PersonX leaves happy As a result, PersonX feels indebted",PersonX agrees to buy dinner next time as they leave,1
PersonX hugs PersonY's mom PersonX is seen as happy.,PersonX felt it was obligatory.,0
PersonX hugs PersonY's mom PersonX is seen as happy.,PersonX loves PersonY's mom.,1
PersonX goes right away PersonX is seen as relieved he escaped,Person X is in the hospital waiting room.,0
PersonX goes right away PersonX is seen as relieved he escaped,Person X had a panic attack at a party.,1
PersonX finds fault with PersonY PersonX is seen as good,PersonX is a judgemental person.,0
PersonX finds fault with PersonY PersonX is seen as good,PersonX is hired as a consultant.,1
"PersonX gives PersonY the feeling Before, PersonX needed to be in love",PersonX is performing a monologue,0
"PersonX muddies the waters Before, PersonX needed to walk through the mud",PersonX followed after another person.,0
"PersonX muddies the waters Before, PersonX needed to walk through the mud",PersonX was the first to walk through the water.,1
"PersonX peeks inside Before, PersonX needed to move something out of the way",PersonX is peeking inside a shoe box.,0
"PersonX peeks inside Before, PersonX needed to move something out of the way",PersonX is peeking inside a house covered in kudzu.,1
"PersonX sips PersonY's coffee As a result, PersonX feels friendly",PersonX accidentally picked up the wrong coffee from the Starbucks counter,0
"PersonX sips PersonY's coffee As a result, PersonX feels friendly",PersonX and PersonY are on a date,1
PersonX enforces PersonY's rights Because PersonX wanted to make the process complete way,PersonX has to make sure the arrest goes smoothly.,1
PersonX takes it back to the store PersonX then gets another item,PersonX returns it,0
PersonX takes it back to the store PersonX then gets another item,PersonX wants one just like it,1
PersonX teaches PersonY something PersonX then learn to sew,PersonX taught PersonY about algebra,0
PersonX teaches PersonY something PersonX then learn to sew,PersonY then taught PersonX something in return,1
"PersonX delivers pizzas As a result, PersonX wants to deliver more pizzas",PersonX drives toward their home afterward,0
"PersonX delivers pizzas As a result, PersonX wants to deliver more pizzas",PersonX returns to the restaurant after the delivery,1
"PersonX leaks water As a result, PersonX wants change the container",PersonX will have to call a plumber.,0
"PersonX leaks water As a result, PersonX wants change the container",PersonX opens the cabinet to find a new container.,1
PersonX gets PersonX's test PersonX is seen as nervous,PersonX is calm and confident.,0
PersonX gets PersonX's test PersonX is seen as nervous,PersonX's heart is racing fast.,1
PersonX finds nothing PersonX is seen as defeated,PersonX works for the bomb disposal unit of the police department and diligently checks the theater.,0
PersonX finds nothing PersonX is seen as defeated,PersonX doesn't have any more ideas on why the car won't stay running.,1
PersonX moves PersonY's arms Because PersonX wanted get closer to person,PersonX is PersonY's physical therapist.,0
PersonX moves PersonY's arms Because PersonX wanted get closer to person,PersonX then put their arm around PersonY.,1
"PersonX receives PersonY's share As a result, PersonX feels lucky",PersonX is frowning with their head held down.,0
"PersonX receives PersonY's share As a result, PersonX feels lucky",PersonX is beaming broadly.,1
PersonX builds PersonY organization PersonX is seen as like a boss,PersonY is running a pyramid scheme.,0
