sentence1,sentence2,label
A woman is holding a crying baby on the floor of a busy ice rink. A mother and her injured baby.,The baby's diaper is wet.,0
A woman is holding a crying baby on the floor of a busy ice rink. A mother and her injured baby.,The baby is bleeding.,1
A woman is holding a crying baby on the floor of a busy ice rink. A mother and her injured baby.,A mother and her baby are physically fine.,0
A woman is holding a crying baby on the floor of a busy ice rink. A mother and her injured baby.,A mother is fine but her baby is bruised.,1
A woman is holding a crying baby on the floor of a busy ice rink. A mother and her injured baby.,The loud music was upsetting the baby.,0
A woman is holding a crying baby on the floor of a busy ice rink. A mother and her injured baby.,The baby had a little cut from the ice skate.,1
A woman in a white shirt straining to lift some weights. A woman is exercising.,The weights are blocking a doorway.,0
A woman in a white shirt straining to lift some weights. A woman is exercising.,The woman is wearing workout clothes.,1
A woman in a white shirt straining to lift some weights. A woman is exercising.,The woman is cleaning out the garage.,0
A woman in a white shirt straining to lift some weights. A woman is exercising.,The woman is wearing a sweatband on her forehead.,1
A woman in a white shirt straining to lift some weights. A woman is exercising.,The woman asked her wife to move the weights multiple times.,0
A woman in a white shirt straining to lift some weights. A woman is exercising.,The woman was inexperienced at weightlifting.,1
A woman in a white shirt straining to lift some weights. A woman is exercising.,The woman eventually gets the weights into a crate and moves them somewhere,0
A woman in a white shirt straining to lift some weights. A woman is exercising.,The woman eventually gets the weights above her and places it on a bar then takes a breather,1
A woman in a white shirt straining to lift some weights. A woman is exercising.,The woman is a equipment manager.,0
A woman in a white shirt straining to lift some weights. A woman is exercising.,There is a guy right next to her yelling.,1
A person touches a dog's tooth. A tall human touching,The dog is as tall as the person's waist.,0
A person touches a dog's tooth. A tall human touching,The person has to lean very far down.,1
A person touches a dog's tooth. A tall human touching,The person touching the dog tooth is a toddler.,0
A person touches a dog's tooth. A tall human touching,The person has to bend over really far to reach down to the dog.,1
A person touches a dog's tooth. A tall human touching,The person is a basketball player,0
A person touches a dog's tooth. A tall human touching,The person is 2 years old,1
A person touches a dog's tooth. A tall human touching,The person is a dwarf.,0
A person touches a dog's tooth. A tall human touching,The person is a Masai warrior.,1
A person touches a dog's tooth. A tall human touching,the person is barely any taller than the dog,0
A person touches a dog's tooth. A tall human touching,the person towers over the dog,1
A young toddler is playing with a dinosaur toy and a yellow block while sitting in the bathtub. A little boy enjoys his bath.,The soap gets in his eye and burns.,0
A young toddler is playing with a dinosaur toy and a yellow block while sitting in the bathtub. A little boy enjoys his bath.,The toddler splashes  in the bubbles laughing.,1
A young toddler is playing with a dinosaur toy and a yellow block while sitting in the bathtub. A little boy enjoys his bath.,The boy has soap in his eyes.,0
A young toddler is playing with a dinosaur toy and a yellow block while sitting in the bathtub. A little boy enjoys his bath.,The boy is laughing and splashing.,1
A young toddler is playing with a dinosaur toy and a yellow block while sitting in the bathtub. A little boy enjoys his bath.,There's no water in the bath,0
A young toddler is playing with a dinosaur toy and a yellow block while sitting in the bathtub. A little boy enjoys his bath.,The toddler is laughing,1
A young toddler is playing with a dinosaur toy and a yellow block while sitting in the bathtub. A little boy enjoys his bath.,The bathtub sits at the edge of a junkyard.,0
A young toddler is playing with a dinosaur toy and a yellow block while sitting in the bathtub. A little boy enjoys his bath.,The boy's mother uses a sponge to wash the child's back.,1
A young toddler is playing with a dinosaur toy and a yellow block while sitting in the bathtub. A little boy enjoys his bath.,He begins to cry when his mother washes his hair.,0
A young toddler is playing with a dinosaur toy and a yellow block while sitting in the bathtub. A little boy enjoys his bath.,He starts to laugh and play with the bubbles.,1
Three little girls are sitting on the grass. Three girls are having a picnic.,The girls are reading school books and taking notes.,0
Three little girls are sitting on the grass. Three girls are having a picnic.,The girls are eating sandwiches.,1
Three little girls are sitting on the grass. Three girls are having a picnic.,The girls have bathing suits on next to a slip n slide,0
Three little girls are sitting on the grass. Three girls are having a picnic.,The girls are eating sandwiches,1
Three little girls are sitting on the grass. Three girls are having a picnic.,Three girls are stretching.,0
Three little girls are sitting on the grass. Three girls are having a picnic.,Three girls are laying out food.,1
Three little girls are sitting on the grass. Three girls are having a picnic.,They are playing with puppies.,0
Three little girls are sitting on the grass. Three girls are having a picnic.,They are eating sandwiches.,1
Three little girls are sitting on the grass. Three girls are having a picnic.,They are surrounded by farm animals.,0
Three little girls are sitting on the grass. Three girls are having a picnic.,They are sitting on a blanket and eating sandwiches.,1
Three girls are standing in front of a music stand with trumpets. The girls are in junior high.,They are in an elementary school auditorium.,0
Three girls are standing in front of a music stand with trumpets. The girls are in junior high.,They are in an junior high auditorium.,1
Three girls are standing in front of a music stand with trumpets. The girls are in junior high.,The girls are fifteen years old.,0
Three girls are standing in front of a music stand with trumpets. The girls are in junior high.,The girls are thirteen years old.,1
Three girls are standing in front of a music stand with trumpets. The girls are in junior high.,The girls are practicing for a music college scholarship,0
Three girls are standing in front of a music stand with trumpets. The girls are in junior high.,The girls have to walk to school instead of driving,1
Three girls are standing in front of a music stand with trumpets. The girls are in junior high.,They are wearing lots of makeup.,0
Three girls are standing in front of a music stand with trumpets. The girls are in junior high.,The girls are all thirteen years old.,1
Three girls are standing in front of a music stand with trumpets. The girls are in junior high.,They are all wearing military uniforms.,0
Three girls are standing in front of a music stand with trumpets. The girls are in junior high.,They are all middle school age.,1
"A woman with a headband wearing a blue, yellow and red hooded jacket. This lady is about to go to a fashion show",She does a cartwheel on the mat.,0
"A woman with a headband wearing a blue, yellow and red hooded jacket. This lady is about to go to a fashion show",Her clothes all bear fashionable labels.,1
"A woman with a headband wearing a blue, yellow and red hooded jacket. This lady is about to go to a fashion show",She turns on her music and begins jogging down the path.,0
"A woman with a headband wearing a blue, yellow and red hooded jacket. This lady is about to go to a fashion show",She checks her ticket to see where she should sit for the show.,1
"A woman with a headband wearing a blue, yellow and red hooded jacket. This lady is about to go to a fashion show",The woman has Nike running shoes on and holds a music player,0
"A woman with a headband wearing a blue, yellow and red hooded jacket. This lady is about to go to a fashion show",The woman has an expensive Gucci bag on her shoulder and high heels,1
"A woman with a headband wearing a blue, yellow and red hooded jacket. This lady is about to go to a fashion show",The lady really dislike fashion shows.,0
"A woman with a headband wearing a blue, yellow and red hooded jacket. This lady is about to go to a fashion show",The lady love fashion shows.,1
"A woman with a headband wearing a blue, yellow and red hooded jacket. This lady is about to go to a fashion show",She is laying in bed.,0
"A woman with a headband wearing a blue, yellow and red hooded jacket. This lady is about to go to a fashion show",She is a fashion journalist.,1
A girl is playing in the mud near a car. A girl is making mud pies.,The car has an image drawn in mud on the side of it.,0
A girl is playing in the mud near a car. A girl is making mud pies.,There are small clumps of mud piled up near the car.,1
A girl is playing in the mud near a car. A girl is making mud pies.,The girl's hands are clean,0
A girl is playing in the mud near a car. A girl is making mud pies.,The girl's hands are very muddy,1
A girl is playing in the mud near a car. A girl is making mud pies.,The girl is covered in mud,0
A girl is playing in the mud near a car. A girl is making mud pies.,Piles of mud sit next to the girl,1
A girl is playing in the mud near a car. A girl is making mud pies.,The girl is trying to build a castle made out of mud.,0
A girl is playing in the mud near a car. A girl is making mud pies.,The girl has successfully used up most of the mud for the pies.,1
A girl is playing in the mud near a car. A girl is making mud pies.,Two girls are wrestling each other.,0
A girl is playing in the mud near a car. A girl is making mud pies.,The girl is creating something.,1
A man in a costume gazes up into the sky while he is around horses. A man dressed up rides horses.,The man enjoys grooming the horses.,0
A man in a costume gazes up into the sky while he is around horses. A man dressed up rides horses.,The man enjoys riding in his jockey costume.,1
A man in a costume gazes up into the sky while he is around horses. A man dressed up rides horses.,The rodeo clown is looking up at the stars.,0
A man in a costume gazes up into the sky while he is around horses. A man dressed up rides horses.,The performer wears spurs to control the horse.,1
A man in a costume gazes up into the sky while he is around horses. A man dressed up rides horses.,The man walks near the horses and gives them friendly pats.,0
A man in a costume gazes up into the sky while he is around horses. A man dressed up rides horses.,The costumed man gets up on one of the horses.,1
A man in a costume gazes up into the sky while he is around horses. A man dressed up rides horses.,The man does a cartwheel.,0
A man in a costume gazes up into the sky while he is around horses. A man dressed up rides horses.,The man walks toward a horse with a saddle.,1
A man in a costume gazes up into the sky while he is around horses. A man dressed up rides horses.,The horses do not have saddles attached.,0
A man in a costume gazes up into the sky while he is around horses. A man dressed up rides horses.,The man is holding a saddle.,1
"A man with a beard and mustache, wearing a baseball cap and sunglasses, and holding a stick is standing near a chain link fence. A man with a beard and mustache, wearing a baseball cap and sunglasses, and holding a stick is standing near a chain link fence waiting for the rest of his friends to arrive.",The man is in a prison jumpsuit,0
"A man with a beard and mustache, wearing a baseball cap and sunglasses, and holding a stick is standing near a chain link fence. A man with a beard and mustache, wearing a baseball cap and sunglasses, and holding a stick is standing near a chain link fence waiting for the rest of his friends to arrive.",The man looks at his watch repeatedly,1
"A man with a beard and mustache, wearing a baseball cap and sunglasses, and holding a stick is standing near a chain link fence. A man with a beard and mustache, wearing a baseball cap and sunglasses, and holding a stick is standing near a chain link fence waiting for the rest of his friends to arrive.",It is nighttime and a bus is approaching the busstop right beside him.,0
"A man with a beard and mustache, wearing a baseball cap and sunglasses, and holding a stick is standing near a chain link fence. A man with a beard and mustache, wearing a baseball cap and sunglasses, and holding a stick is standing near a chain link fence waiting for the rest of his friends to arrive.",It's light out and he was heard saying on his phone 'Where are you guys?'re are,1
"A man with a beard and mustache, wearing a baseball cap and sunglasses, and holding a stick is standing near a chain link fence. A man with a beard and mustache, wearing a baseball cap and sunglasses, and holding a stick is standing near a chain link fence waiting for the rest of his friends to arrive.",The man has severe social anxiety.,0
"A man with a beard and mustache, wearing a baseball cap and sunglasses, and holding a stick is standing near a chain link fence. A man with a beard and mustache, wearing a baseball cap and sunglasses, and holding a stick is standing near a chain link fence waiting for the rest of his friends to arrive.",The man is very extroverted.,1
"A man with a beard and mustache, wearing a baseball cap and sunglasses, and holding a stick is standing near a chain link fence. A man with a beard and mustache, wearing a baseball cap and sunglasses, and holding a stick is standing near a chain link fence waiting for the rest of his friends to arrive.",The man is trying to escape the police.,0
"A man with a beard and mustache, wearing a baseball cap and sunglasses, and holding a stick is standing near a chain link fence. A man with a beard and mustache, wearing a baseball cap and sunglasses, and holding a stick is standing near a chain link fence waiting for the rest of his friends to arrive.",The man is going to exchange some drugs for money with people he knows.,1
"A man with a beard and mustache, wearing a baseball cap and sunglasses, and holding a stick is standing near a chain link fence. A man with a beard and mustache, wearing a baseball cap and sunglasses, and holding a stick is standing near a chain link fence waiting for the rest of his friends to arrive.",The man is using the stick to pick up trash in the area.,0
"A man with a beard and mustache, wearing a baseball cap and sunglasses, and holding a stick is standing near a chain link fence. A man with a beard and mustache, wearing a baseball cap and sunglasses, and holding a stick is standing near a chain link fence waiting for the rest of his friends to arrive.",the man is sports attire.,1
Houston Astros pitcher number 22 prepares to throw home. The pitcher is going to throw a strike.,The batter is in the 'walk' position.,0
Houston Astros pitcher number 22 prepares to throw home. The pitcher is going to throw a strike.,"The batter is trying to be in the 'walk' position, but is missing it.",1
Houston Astros pitcher number 22 prepares to throw home. The pitcher is going to throw a strike.,"Josh Reddick isn't a pitcher, so the ball is a wild pitch.",0
Houston Astros pitcher number 22 prepares to throw home. The pitcher is going to throw a strike.,The pitcher is doctoring the ball with a foreign substance.,1
Houston Astros pitcher number 22 prepares to throw home. The pitcher is going to throw a strike.,The catcher is pointing outside the batter's box and standing,0
Houston Astros pitcher number 22 prepares to throw home. The pitcher is going to throw a strike.,The count is 3-2.,1
Houston Astros pitcher number 22 prepares to throw home. The pitcher is going to throw a strike.,The pitcher is notorious for hitting the batter with the ball.,0
Houston Astros pitcher number 22 prepares to throw home. The pitcher is going to throw a strike.,The pitcher has been pitching a great game today.,1
Houston Astros pitcher number 22 prepares to throw home. The pitcher is going to throw a strike.,the pitcher has been out of form lately,0
Houston Astros pitcher number 22 prepares to throw home. The pitcher is going to throw a strike.,the pitcher appear confident and the form guide favors them,1
"A man in a superman costume, cowboy boots, cowboy hat selling designer bags for$ 10.00 on a busy street. A man sells bags for charity.",A man sells bags because he needs to personally profit from the largest markup.,0
"A man in a superman costume, cowboy boots, cowboy hat selling designer bags for$ 10.00 on a busy street. A man sells bags for charity.",A man sells bags to personally help the needy with his donated profits.,1
"A man in a superman costume, cowboy boots, cowboy hat selling designer bags for$ 10.00 on a busy street. A man sells bags for charity.",The man includes the revenue from the bags on his income tax statement.,0
"A man in a superman costume, cowboy boots, cowboy hat selling designer bags for$ 10.00 on a busy street. A man sells bags for charity.",The man doesn't have to pay tax on the profits from the bag sales.,1
"A man in a superman costume, cowboy boots, cowboy hat selling designer bags for$ 10.00 on a busy street. A man sells bags for charity.",The man is working for a MLM scheme,0
"A man in a superman costume, cowboy boots, cowboy hat selling designer bags for$ 10.00 on a busy street. A man sells bags for charity.",The man is wearing a shirt with a charity logo on it,1
"A man in a superman costume, cowboy boots, cowboy hat selling designer bags for$ 10.00 on a busy street. A man sells bags for charity.",The man's unique way of selling counterfeit bags causes the police to notice him.,0
"A man in a superman costume, cowboy boots, cowboy hat selling designer bags for$ 10.00 on a busy street. A man sells bags for charity.",The charity is sponsored by an entertainment group that hosts parties for children.,1
"A man in a superman costume, cowboy boots, cowboy hat selling designer bags for$ 10.00 on a busy street. A man sells bags for charity.",No money is being exchanged.,0
"A man in a superman costume, cowboy boots, cowboy hat selling designer bags for$ 10.00 on a busy street. A man sells bags for charity.",The bags have price tags on them.,1
Several adults wearing yellow helmets and life vests are white water rafting. The people are excited,The people were rescued from a boating accident upstream.,0
Several adults wearing yellow helmets and life vests are white water rafting. The people are excited,The people have been saving for this rafting trip for a long time.,1
Several adults wearing yellow helmets and life vests are white water rafting. The people are excited,The raft was swept up in fast moving water.,0
Several adults wearing yellow helmets and life vests are white water rafting. The people are excited,Everyone is smiling and laughing.,1
Several adults wearing yellow helmets and life vests are white water rafting. The people are excited,A person is in the water and others in the boat are trying frantically to reach for him.,0
Several adults wearing yellow helmets and life vests are white water rafting. The people are excited,The boat is going quickly and under control through the rapids.,1
Several adults wearing yellow helmets and life vests are white water rafting. The people are excited,It's high summer and the river has slowed to a trickle.,0
Several adults wearing yellow helmets and life vests are white water rafting. The people are excited,The people are inveterate adrenaline junkies.,1
Several adults wearing yellow helmets and life vests are white water rafting. The people are excited,A nearby park ranger rushes to the banks of the river when he hears the group call out for help.,0
Several adults wearing yellow helmets and life vests are white water rafting. The people are excited,The adults slap each other on the back and laugh loudly when they manage to remain in their raft after riding over a waterfall.,1
Two people look on in the nighttime at the lights in a city. They are outside.,The window in front of them is foggy.,0
Two people look on in the nighttime at the lights in a city. They are outside.,One person shivers from the  cold.,1
Two people look on in the nighttime at the lights in a city. They are outside.,The people are warm even though it's January.,0
Two people look on in the nighttime at the lights in a city. They are outside.,The people are looking up at the stars.,1
Two people look on in the nighttime at the lights in a city. They are outside.,The two people are enjoying the view while also staying warm.,0
Two people look on in the nighttime at the lights in a city. They are outside.,The two people are wearing heavy jackets.,1
Two people look on in the nighttime at the lights in a city. They are outside.,There is carpet under their feet,0
Two people look on in the nighttime at the lights in a city. They are outside.,One of them holds a telescope,1
Two people look on in the nighttime at the lights in a city. They are outside.,The two people are on the top floor of a very tall building with glass windows.,0
Two people look on in the nighttime at the lights in a city. They are outside.,The night time air is cool and brisk.,1
several martial artists are practicing in a forest while a large group of onlookers watches. They are masters at their artform.,The martial artists are young children who do the martial moves awkwardly.,0
several martial artists are practicing in a forest while a large group of onlookers watches. They are masters at their artform.,The martial artists wear black belts and execute their moves perfectly.,1
several martial artists are practicing in a forest while a large group of onlookers watches. They are masters at their artform.,They do basic kicks and moves.,0
several martial artists are practicing in a forest while a large group of onlookers watches. They are masters at their artform.,They jump from tree to tree like ninjas.,1
several martial artists are practicing in a forest while a large group of onlookers watches. They are masters at their artform.,They are clumsy and uncoordinated.,0
several martial artists are practicing in a forest while a large group of onlookers watches. They are masters at their artform.,They are making precise movements.,1
several martial artists are practicing in a forest while a large group of onlookers watches. They are masters at their artform.,They keeping overbalancing and falling down.,0
several martial artists are practicing in a forest while a large group of onlookers watches. They are masters at their artform.,They are executing extremely complex kicks.,1
several martial artists are practicing in a forest while a large group of onlookers watches. They are masters at their artform.,They are will master their artform with years of practice.,0
several martial artists are practicing in a forest while a large group of onlookers watches. They are masters at their artform.,They are masters at their artform with their sharp moves and calm attitudes.,1
"Two women stand at a microphone, and one has a guitar. Two ladies are inside.",The breeze is ruffling the trees behind them.,0
"Two women stand at a microphone, and one has a guitar. Two ladies are inside.",Light shines in through the window behind them.,1
"Two women stand at a microphone, and one has a guitar. Two ladies are inside.",The ladies are soaked from heavy rainfall,0
"Two women stand at a microphone, and one has a guitar. Two ladies are inside.",The ladies have a spotlight shining on them,1
"Two women stand at a microphone, and one has a guitar. Two ladies are inside.",The sun is shining down on the woman.,0
"Two women stand at a microphone, and one has a guitar. Two ladies are inside.",There are fluorescent lights above the women.,1
"Two women stand at a microphone, and one has a guitar. Two ladies are inside.",The women are performing at a festival.,0
"Two women stand at a microphone, and one has a guitar. Two ladies are inside.",There are people looking in windows to see the performance.,1
"Two women stand at a microphone, and one has a guitar. Two ladies are inside.",The women's hair is being blown in the wind and one is wearing shades.,0
"Two women stand at a microphone, and one has a guitar. Two ladies are inside.",One of the women asks 'Can someone please turn the AC up?',1
Man jumping on a machine trying to set a new worlds record. The man jumped over 200 times.,The world record is 300,0
Man jumping on a machine trying to set a new worlds record. The man jumped over 200 times.,The man is being filmed,1
Man jumping on a machine trying to set a new worlds record. The man jumped over 200 times.,The count on the machine says 100 jumps.,0
Man jumping on a machine trying to set a new worlds record. The man jumped over 200 times.,the count on the machine is over 200 jumps.,1
Man jumping on a machine trying to set a new worlds record. The man jumped over 200 times.,The man has just begun jumping.,0
Man jumping on a machine trying to set a new worlds record. The man jumped over 200 times.,An official keeps a tally and a board shows over 200 jumps for the man.,1
Man jumping on a machine trying to set a new worlds record. The man jumped over 200 times.,The man has to conserve his energy to reach new heights.,0
Man jumping on a machine trying to set a new worlds record. The man jumped over 200 times.,The man is jumping as fast as he can.,1
Man jumping on a machine trying to set a new worlds record. The man jumped over 200 times.,The man has a bad leg.,0
Man jumping on a machine trying to set a new worlds record. The man jumped over 200 times.,The man is very strong.,1
The lady wearing a black top is playing the cello. A woman is practicing the cello.,A woman is on stage with the rest of the orchestra on opening night.,0
The lady wearing a black top is playing the cello. A woman is practicing the cello.,A woman is reviewing the sheet music and practicing certain passages of her stringed instrument.,1
The lady wearing a black top is playing the cello. A woman is practicing the cello.,There is a large crowd watching the lady,0
The lady wearing a black top is playing the cello. A woman is practicing the cello.,The lady is alone,1
The lady wearing a black top is playing the cello. A woman is practicing the cello.,The woman is playing the cello on a stage with an audience watching.,0
The lady wearing a black top is playing the cello. A woman is practicing the cello.,The woman makes many mistakes when playing.,1
The lady wearing a black top is playing the cello. A woman is practicing the cello.,The woman is playing in front of a large crowd.,0
The lady wearing a black top is playing the cello. A woman is practicing the cello.,The woman is looking at sheet music in next to an instructor.,1
A young boy in a swimming suit sits in water. The boy has swimming goggles on.,he rubs his eyes.,0
A young boy in a swimming suit sits in water. The boy has swimming goggles on.,he blows water out of a scuba mask.,1
A young boy in a swimming suit sits in water. The boy has swimming goggles on.,The water is not deep enough to swim.,0
A young boy in a swimming suit sits in water. The boy has swimming goggles on.,The boy keeps going underwater.,1
A young boy in a swimming suit sits in water. The boy has swimming goggles on.,The boy is rubbing his eyes.,0
A young boy in a swimming suit sits in water. The boy has swimming goggles on.,The boy is protected.,1
A young boy in a swimming suit sits in water. The boy has swimming goggles on.,The goggles are laying on the ground,0
A young boy in a swimming suit sits in water. The boy has swimming goggles on.,The boy wears contacts so he can’t get his eyes wet,1
A boy is being covered in sand at the beach. The boy is being covered by sand on a sunny day.,The boy is in the water playing.,0
A boy is being covered in sand at the beach. The boy is being covered by sand on a sunny day.,The waves are crashing behind the boy.,1
A boy is being covered in sand at the beach. The boy is being covered by sand on a sunny day.,He looked at the stars while his friends buried all but his face in the sand.,0
A boy is being covered in sand at the beach. The boy is being covered by sand on a sunny day.,He wore sunglasses because the sun was bright.,1
A boy is being covered in sand at the beach. The boy is being covered by sand on a sunny day.,The boy brought a raincoat with him.,0
A boy is being covered in sand at the beach. The boy is being covered by sand on a sunny day.,The boy is wearing sunscreen on his nose.,1
A boy is being covered in sand at the beach. The boy is being covered by sand on a sunny day.,The boy is shivering.,0
A boy is being covered in sand at the beach. The boy is being covered by sand on a sunny day.,The boy is wearing sunscreen.,1
A boy is being covered in sand at the beach. The boy is being covered by sand on a sunny day.,The rain pours down steadily.,0
A boy is being covered in sand at the beach. The boy is being covered by sand on a sunny day.,He thinks the sand feels hot.,1
One man giving a presentation to a group of people in the center of circle made out of tables. The man is pitching a project,The man presents to the group as a professor watches and grades him.,0
One man giving a presentation to a group of people in the center of circle made out of tables. The man is pitching a project,The people in the group look at copies of a product design as the man talks.,1
One man giving a presentation to a group of people in the center of circle made out of tables. The man is pitching a project,He is doing a headstand.,0
One man giving a presentation to a group of people in the center of circle made out of tables. The man is pitching a project,There is a prototype on the table.,1
One man giving a presentation to a group of people in the center of circle made out of tables. The man is pitching a project,He's spent the last few weeks researching something his boss asked him to.,0
One man giving a presentation to a group of people in the center of circle made out of tables. The man is pitching a project,He has an idea for his company.,1
One man giving a presentation to a group of people in the center of circle made out of tables. The man is pitching a project,He is explaining a work assignment.,0
One man giving a presentation to a group of people in the center of circle made out of tables. The man is pitching a project,He as emphasizing the strengths of the project.,1
One man giving a presentation to a group of people in the center of circle made out of tables. The man is pitching a project,The man is wearing normal clothes.,0
One man giving a presentation to a group of people in the center of circle made out of tables. The man is pitching a project,The man is wearing formal clothes.,1
"Mother with two boys, one acting goofy and the other giving her a kiss. The step mother with two boys are playing together.",the woman calls the children 'sons' when she beckons them,0
"Mother with two boys, one acting goofy and the other giving her a kiss. The step mother with two boys are playing together.",the woman calls the children saying their mom will get them soon,1
"Mother with two boys, one acting goofy and the other giving her a kiss. The step mother with two boys are playing together.",The mother excited for their first day of school to start soon.,0
"Mother with two boys, one acting goofy and the other giving her a kiss. The step mother with two boys are playing together.",The boys are enjoying this day at the park.,1
"Mother with two boys, one acting goofy and the other giving her a kiss. The step mother with two boys are playing together.","The boys call her ""Auntie.""",0
"Mother with two boys, one acting goofy and the other giving her a kiss. The step mother with two boys are playing together.","The boys call her ""Mom.""",1
"Mother with two boys, one acting goofy and the other giving her a kiss. The step mother with two boys are playing together.",They resemble her strongly.,0
"Mother with two boys, one acting goofy and the other giving her a kiss. The step mother with two boys are playing together.",They tease about the wicked stepmother myth.,1
A man cuts down a tree with an ax. A man cutting down a tree for firewood for the winter.,The tree is blocking the satellite's reception.,0
A man cuts down a tree with an ax. A man cutting down a tree for firewood for the winter.,The man lives in the woods and has a fireplace.,1
A man cuts down a tree with an ax. A man cutting down a tree for firewood for the winter.,Fake trees are never the same for Christmas.,0
A man cuts down a tree with an ax. A man cutting down a tree for firewood for the winter.,The cabin gets very cold for the winter.,1
A man cuts down a tree with an ax. A man cutting down a tree for firewood for the winter.,A client is watching him cut the tree next to his house,0
A man cuts down a tree with an ax. A man cutting down a tree for firewood for the winter.,The man has a cabin in the woods with no furnace,1
A man cuts down a tree with an ax. A man cutting down a tree for firewood for the winter.,The proposed fence line would be blocked by the tree.,0
A man cuts down a tree with an ax. A man cutting down a tree for firewood for the winter.,A child picks up some of the wood and takes it inside the house.,1
A man cuts down a tree with an ax. A man cutting down a tree for firewood for the winter.,The tree shows signs of being struck by lightning.,0
A man cuts down a tree with an ax. A man cutting down a tree for firewood for the winter.,The man has a wood stove in his home.,1
a man in blue pants walking on a path surrounded by water. A man is outside,He is in a sewage treatment plant.,0
a man in blue pants walking on a path surrounded by water. A man is outside,There are trees in the background.,1
a man in blue pants walking on a path surrounded by water. A man is outside,The man walks a path around an indoor pool.,0
a man in blue pants walking on a path surrounded by water. A man is outside,The man walks on a path as the sun shines down brightly.,1
a man in blue pants walking on a path surrounded by water. A man is outside,The hoarders house is flooded.,0
a man in blue pants walking on a path surrounded by water. A man is outside,The rain has not let up and the water is rising.,1
a man in blue pants walking on a path surrounded by water. A man is outside,Sunlight shines weakly through the glass ceiling.,0
a man in blue pants walking on a path surrounded by water. A man is outside,A bird swoops down and lands in a nearby tree.,1
a man in blue pants walking on a path surrounded by water. A man is outside,There are stores around the man and a mall directory in front of him.,0
a man in blue pants walking on a path surrounded by water. A man is outside,The sun is shining down on the lake behind the man.,1
A man is asleep on a seat. A man is asleep on a seat because his wife hasn't shown up,The man has an open school book on his lap.,0
A man is asleep on a seat. A man is asleep on a seat because his wife hasn't shown up,The man never sleeps in his bed without his wife.,1
A man is asleep on a seat. A man is asleep on a seat because his wife hasn't shown up,The man is homeless and alone.,0
A man is asleep on a seat. A man is asleep on a seat because his wife hasn't shown up,The seat is in the mall and his wife loves to shop.,1
A man is asleep on a seat. A man is asleep on a seat because his wife hasn't shown up,The man isn't wearing any rings.,0
A man is asleep on a seat. A man is asleep on a seat because his wife hasn't shown up,The man was expecting his wife to pick him up from the airport.,1
A man is asleep on a seat. A man is asleep on a seat because his wife hasn't shown up,The man is in a bus station waiting for his bus.,0
A man is asleep on a seat. A man is asleep on a seat because his wife hasn't shown up,The man is in a mall in a row of seats.,1
A man is asleep on a seat. A man is asleep on a seat because his wife hasn't shown up,The seat is inside a greyhound bus.,0
A man is asleep on a seat. A man is asleep on a seat because his wife hasn't shown up,The seat is in an airport.,1
A group of people are standing together making faces and hand gestures. A group of people are waiting for something.,The group of people are in a classroom after class discussing the subject with sign language.,0
A group of people are standing together making faces and hand gestures. A group of people are waiting for something.,The group is standing a an open shelter on the side of the street with a schedule sign hanging on the side.,1
A group of people are standing together making faces and hand gestures. A group of people are waiting for something.,The people are on stage making the audience laugh.,0
A group of people are standing together making faces and hand gestures. A group of people are waiting for something.,The group of people are standing near a bus stop.,1
A group of people are standing together making faces and hand gestures. A group of people are waiting for something.,The group of people are playing a game of charades.,0
A group of people are standing together making faces and hand gestures. A group of people are waiting for something.,The people are waiting for the bus to show up.,1
A group of people are standing together making faces and hand gestures. A group of people are waiting for something.,They are Naruto cosplayers,0
A group of people are standing together making faces and hand gestures. A group of people are waiting for something.,They are standing in a very long line and are doing this since they are bored,1
A group of people are standing together making faces and hand gestures. A group of people are waiting for something.,The people do not feel even slightly impatient.,0
A group of people are standing together making faces and hand gestures. A group of people are waiting for something.,The people are standing outside a ticket office.,1
