sentence1,sentence2,label
A waiter carries a tray of tall glasses and one black mug. A waiter is serving a group of people.,The restaurant is closing for the day.,0
A man wearing an orange vest is in a lift while extending one arm out. A young man in the lift  was wearing an orange vest.,The man has brown hair and a toned body.,1
A young girl with blond-hair is digging in the sand with a small scoop on the beach with the ocean in the background. The girl is digging for shells.,A man tells her 'Little deeper to get to China' with a smirk.,0
A male volleyball player in a yellow jersey is about to spike the ball. A man about to hit a volleyball toward another man,This is a men's volleyball league.,1
The naked cowboy in times square. A cowboy plays his guitar in Times Square.,His guitar is held strategically to cover his groin.,1
"One man is sleeping, the other is jumping on his bed, both are wearing white and look to be on Indian descent. A picture of the first day of college classes at the University of New Delphi",Both men's shirts read 'India National Tennis Team' on them,0
"Six people in bright mono-color costumes, each a different color, are walking down a street. Six brothers and sisters are walking down the street.",The people are wearing shirts that say best siblings ever,1
Two people on a city street looking up into the night sky. Two people on a city street stare at the moon.,There is one giant moon visible in the sky.,1
A small dog is walking on green grass carrying a stick in its mouth. A chihuahua was on the grass playing fetch with its owner.,Someone near the dog calls the dog by it's name.,1
A group of people are running a race with a man dressed in a dragon costume. The people are racing for Leukemia research.,They carry cups for donations.,1
A musician playing guitar on star dressed in a suit and old man hat. A musician is playing country music.,The musician is a well known blues guitarist.,0
Two people holding swords in order to fence Two men holding swords in order to fence,It's not possible for me to do this without gender stereotypes.,1
A religious robed man on his cellphone looks on as a group of women soldiers chat while holding guns. A man stands next to a group of female soldiers talk among each other.,the man is on the other side of the street,0
A crowd of people waiting at a train crossing. A group of people were waiting for the train to pass by.,There are red signal lights flashing in front of the people.,1
Military men standing with guns. Military men preparing for battle.,Military men are in a country that has been hostile with their home country.,1
Man surfing with a seagull in the foreground. The man is standing up on a board.,The man is actively riding a large wave.,1
"An older gentleman, in a red plaid shirt and hunting cap, eats a piece of food from his bag. The man is eating a sandwich.",The man is eating something circular.,0
"Three people, one tall male in blue polo shirt and khaki shorts with tan shoes, brunette, heavy chested female in white summer blouse and denim shorts, second female wearing yellow rimmed sunglasses, yellow blouse and sandals, walking across a city street. The male is wearing a hat.",The male is wearing sunscreen on his head.,0
A group of men holding shovels and wearing hats are cleaning up a mess on the sidewalk. The men are wearing construction hats and cleaning the horse poop off the sidewalk.,The parade had many live animals in it.,1
Two men fiddle and tinker with a piece of John Deere equipment. the men are angry,The men are making jokes with each other.,0
A man in a gray jacket is pushing a cart down the road past a bicycle. A sad man in a gray jacket is pushing a cart down the road past a bicycle.,A mad man in a gray jacket is pushing a cart past a bicycle.,0
A professional tennis player returns a shot with a back hand from no man's land. The player is playing at wimbleton.,The championship in England would be decided here.,1
Two brown dogs are creating large splashes as they run in a river. The puppies are happy.,The puppies are yipping and jumping on each other.,0
A man in a suit runs across an intersection while a large group of people assembles. A man runs quickly in a large city.,There are very few buildings near the intersection.,0
The woman is checking the trash at the store. An employee is checking the trash in a store.,The women has raged torn clothing on.,0
"A man on a skateboard waits at the corner of a city street, with an overpass in the background. man going to skatepark",He was wearing a work uniform.,0
A dark-haired boy in a brown jacket is playing on a shiny piano. The jacket is dirty.,He put on his best clothes for this performance.,0
Several men standing around an antique race car Some tall humans standing,The men are 6 feet tall.,1
Two people on a really strange motorcycle in what looks like a race or possibly a parade. Two people on a strange motorcycle racing towards a large jump.,There is a long straight road in front of them.,0
3 men in blue scrubs in an operating room around a patient hidden by a blue sheet. The patient is undergoing surgery,The men in scrubs hold surgical instruments and the patient's chest is open.,1
A old man with a cane standing outside. An old man talks to his neighbor while standing in the park.,Children are playing in the grass nearby.,1
A little girl in the foreground and an older boy also in the foreground in front of a mobile home with a few adults in the background. The mobile home is on cement blocks.,The truck is attached to the mobile home and the adults are airing up the tires.,0
The man stands close to the train at the busy train station. Man standing close to London tube train,The man is standing in front of a Chicago sports team poster.,0
A little boy is holding an object in his hand while pointing the object at a little girl. The little girl has long hair.,The girl's hair is in a pony tail.,1
A man with a canoe is on the beach with a tent set up. A man just finished pitching a tent,A fire is going with a stew almost cooked.,0
"A busy, recreational trail near a waterway accommodates walkers and cyclists. A group of people exercising on a trail.",Laughter can be heard from the trail.,1
a boy with red soled shoes is playing on a swing. A child is playing in the park,The swing is next to a garden and a dog house.,0
An elderly Asian man plays an instrument. An Asian man is playing in front of a huge crowd.,The man is performing his final concert before he retires.,1
A woman in a towel is relaxing in a sauna. A woman relaxes after a hard day of work.,Her clothes are piled on top of a briefcase outside the sauna.,1
A brunette man is taking a picture of a large group of people. There are people smiling.,The people are crying.,0
4 guys go around a turn in a speed skating competition. Their skates are extremely sharp.,All of their skates are very old.,0
"A woman and a young girl smiling for the camera, in front of some flowers. the mom and daughter are smiling in front of daises",The woman works as a babysitter.,0
A group of people are sitting on stools eating some food A group of people are drunk.,The people are Mormons,0
"A dark brown dog and a light brown dog in a field stare at each other. A dark brown dog and a light brown dog in a field stare at each other, preparing to fight.",The dogs are snarling at each other.,1
A cat sitting beside someone wearing pink sandals. The cat is sitting next to her owner.,The cat is inside its home.,1
A girl is walking a horse across a paved suburban street. A girl is riding a horse across a paved suburban street.,The girl is not on the horse.,0
"A basketball player from one team making a rebound while three players oppose him. A basketball player makes the 5th rebound of the night,",The players have learned to recognize when the player is going to rebound.,1
Two women are reaching with sticks for a ball during a sports game. Two woman are trying to catch a ball.,The women are playing on a field.,1
A man with his eyes closed and two women with dark hair walk by with one face obscured. The people are outside.,glare from a window hits the man in the face,0
"Six people planting a garden. The family is working to plant tomatoes, potatoes, and lettuce in their newly hoed garden.","There is a small sign in the garden that says ""vegetable garden.""",1
A young boy playing with an improvised toy. A boy shows off his self-made toy.,The boy hides when other people approach.,0
"One person, smiling broadly, holds another person wearing a blue shirt; both are soaking wet, and it is nighttime. The people get wet in the rain, and they think it is funny.",They have an inside joke about water,1
The woman is blowing the pods off a flower in a green field. A woman holds her favorite flower in a field.,The woman is allergic to the flower.,0
A woman in a pink tank top outside. The woman is trying to help her husband clean the gutters on their new home.,She turns the hose on too high.,1
A diverse collection of people are walking away from the camera and around a gray building during the day. The people are leaving their work shift.,The people are all wearing business attire and name badges.,1
Two children sit inside a play area. The kids are sitting in an outside play area.,"It's 10 degrees out, but the kids aren't wearing coats.",0
Four workers pose between beams of a house. The workers are taking a break from building a home.,They are holding a cup of water.,1
The giraffe is facing to the left The giraffe is at the zoo.,People are taking pictures of the giraffe.,1
A man wearing a colorful tie and holding a glass containing a drink stands on a street. A man in a bright tie has just bought a drink from a street vendor.,The man just came out of a restaurant.,0
A woman in black athletic gear and a blue helmet tries to move past another woman in similar gear and a black helmet with a referee on each side of them Two women are competing in a roller derby competition.,The women are carrying sticks,0
A woman in a blue jacket is standing outside in a crowd of people. A sad woman in a blue jacket is standing outside in a crowd of people.,The woman is making different faces for photos,0
Fans watching a basketball game indoors at a stadium. Fans watching a basketball game championship final indoors at a  local stadium.,Fans watch a pickup game as they wait for a real game to start.,0
People are walking around a yard sale in the snow. Snow stranded people at a yard sale.,The yard sale cut prices in half because of the weather.,0
Young kids are playing in the snow. Several children build a snowman.,The children are throwing snowballs at each other.,0
Two women of Asian descent walk beside a city street busy with cars. Two women are carrying grocery bags down the street.,The two sisters are coming home from the shopping mall.,1
A man reaches through a window at a restaurant to pick up a half of a submarine sandwich roll. The man is very hungry.,The man forgot to eat breakfast this morning before leaving the house.,1
"A man drinking water with a black shirt on that reads ""money talks"". A man is drinking water at a fastfood place.",There are people serving food in uniforms in the room.,1
Two children with face paint sitting on the ground in front of a window. The children is in a children's party.,A clown is in the background.,1
Blond women with pink highlights standing next to a black bicycle. The blond women with pink highlights is waiting for her boyfriend.,The woman sees a man approaching as she smiles and waves.,1
A boy performs a stunt on rollerblades in front of small children on scooters. They are having fun.,The people are crying.,0
Waiters bringing people food in outside vendor restaurant market. Waiters are wearing aprons.,The waiters have brand new uniforms.,1
A woman holding a food serving tray standing by a window. A tall human holding a tray,The women was severely malnourished as a child.,0
The woman in the green coat is pushing a cart through the toy aisle. The woman is about to purchase a toy from the aisle.,The woman wears a store employee name tag and places items from the cart onto the shelves.,0
A man and a woman participate in the New York City Marathon. A husband and wife are in a marathon.,The two people share 50% of their DNA.,0
A man in dark glasses holds a cello. A man holds a cello with artistic designs.,The cello was very traditional; made from maple wood.,0
A black dog bites a tan dog while standing near the patio door. Two dogs fight while trying to get inside to eat.,The dogs are tracking dirt on the kitchen floor.,0
a big dog stiffing a smaller dog near the edge of a river. Two puppies are near a river.,The animals are the same size and have similar markings and shape.,1
Two people in red shirts are sitting in a lifeguard chair on a beach with an American flag flying behind them. Two lifeguards at work on the beach.,The people are drinking Tequila.,0
A man is swinging on a rope above the water. A man pretends to be Tarzan as he swings around.,"The man yells, ""I'll be back!""",0
"A small boy, wearing a yellow and red shirt, coloring on paper with a blue crayon. A boy and a girl color pictures together.",the boy sits alone as he colors,0
a man taking a pizza out of an oven A pan is making a pizza.,A pan is making a pizza absorb heat evenly.,1
The man in the yellow shirt is singing and playing guitar. A group of people is listening to the man play.,The man is in the performance.,1
Synchronized swimmer water-dancing in a pool during a performance. The swimmer is participating in the Olympic swimming game.,The swimmer is being observed by judges.,1
"Two asian women standing in the road with purse, sunglasses, and a hat. The purse is red.",The purse is decorated to look like a strawberry.,1
A young woman wearing a white dress with a blue towel in her lap is having her hair dried by another woman used a hair dryer. A women is getting her hair cut,The woman has long hair.,1
a young boy in an olive green shirt and dark green pants holds up a photo during a peace protest. A boy attends a anti-war political rally to oppose the ongoing war.,The young boy is at a black lives matter rally honoring his fallen friend.,0
A group of people looking at a woman wearing a white dress. the boy was listening,The boy is staring intently at the woman in white,1
Twho girls pose behind yellow wildflowers. Two girls pose in a field of flowers.,The girls pose with a few flowers in pots in front of them.,0
A dark-skinned man drags a cart with a couple and a child inside in the outskirts of a town. A dark skinned man is helping a couple and their child get to safety.,The child is laughing and smiling while in the cart.,0
Two young women walking. Two women are strolling down the road.,The air is filled with honking and swearing.,1
People sing with large maroon books. People in church are singing while holding their bibles.,The people are looking at them while singing.,0
A man is singing while another has a guitar. a man wearing red shirt is singing song,The man is a formal opera singer,0
A tan dog splashes as he swims through the water. A dog is swimming in a river.,The dog is in the backyard of a house.,0
A dog splashes through the water. The dog is splashing and playing in a lake.,The dog is running through the water.,0
A man playing a guitar on stage while a man plays drums in the background. The men are in a jazz rock band.,The men are members of the group Steely Dan.,1
A mountain biker is riding on a woodland path. A mountain biker rides in the sun.,The biker is holding an open umbrella above him.,0
Children ride a balloon ride in an amusement park. The children are enjoying their balloon ride.,The children are smiling from ear to ear.,1
A man wearing a black shirt vacuums the grass. The landscaper makes the yard look perfect.,The grass is uneven.,0
An individual in blue pants is standing on a step ladder while two others look in the same direction as the man on the ladder. A man is standing on a blue step ladder.,the ladder matches the color of the grass,0
Securing the rings around a barrel while listening to music. a girl is working while listening to music,The girl is wearing a uniform,1
A man is standing with his eyes closed. A man is playing hide and seek.,"He finishes counting to ten and says ""Ready or not, here I come.""",1
A swimmer swimming butterfly in a pool The man is swimming in a race.,Float lines on ropes line the pool.,1
A tan dog with a red collar runs with a yellow toy in its mouth. This dog is running away from his owners.,The owner of the dog has medicine that the dog hates.,1
Two boys standing in front of a hamburger stand. Two kids hold hot dogs.,The boys ask for french fries instead of chips.,0
A person bundled and head covered laying on the sidewalk. A person is wearing a large coat and hat.,The man has a scarf wrapped around his head.,0
"A stocky gentleman wearing a long-sleeve, blue shirt, black slacks, aged, black boots and a blue billed cap is scaling a roof, using the structure's struts to approach stacks of tiles stored at the roof's apex. The man is a roofer.","The back of his shirt says ""Roofing Co.""",1
A kid on skating ramp practicing cool moves. A child is skateboarding on a half-pipe at the skate park.,The kid is climbing up to ten feet above ground level.,1
A man wearing a denim jacket taking a photograph. A man is taking a photo outside.,He is taking a mirror selfie.,0
Woman in Jacket with hood up walks alone down crowded street. The lady is preparing to walk in a bank where she will steal the pen they let you borrow to sign checks.,The woman lost her pen earlier that day.,1
"The basketball player wearing the white outfit and orange sneakers is doing a lay up. Kobe Bryant, wearing a white outfit and orange sneakers, is doing a lay up in front of a crowd.",The basketball player is wearing number 24 on his jersey.,1
Person sitting in a chair selling goods outside of a building. A vendor is selling bracelets.,the bracelets are part of an art display,0
A boy is wearing a wetsuit on a crowded beach. Boy swimming,the boy is wet,1
a motorcyclist riding covered head to toe with mud He needs a bath.,The motorcyclist is wearing a full-body jump suit.,0
Man climbing a steep snow-covered slope. the man is a professional climber.,His latest sponsor's name is predominately sprawled across the back of his shirt.,1
"Salvation Army members in uniform, one with a musical instrument, stand outside a store in a small group. The instrument is a trumpet",the one with the instrument is singing a song while playing.,0
A group of people walking through a cite. A group of people walking through an architectural cite.,They're going under tall structures,1
Man jumping off rocks. A man is jumping and yelling.,The man did not mean to jump,1
A choir performs for a group of worshipers at a church. A choir is singing Hallelujah!,everyone sings along and shouts with the choir knowing the song well,1
A group of people are sitting on stools eating some food People are eating food they just cooked.,"There's a warm, half-full pan still on the stove.",1
Six men sit outside of a store having a conversation. Six men discussing politics outside.,The men have guns out,0
Three children watch amphibians in an aquarium while taking photos and eating popsicles. The popsicles are chocolate,"A man says 'Well, I don't think those popsicle are as healthy as the fruit ones'",1
A man in glasses wearing a military style cap and a jacket with medals is waving his right hand and sits in front of another waving man in military dress. The two men are saluting.,There hands go to their foreheads.,1
Four women dressed in red shirts are doing the hula dance while several people in the background watch. there is a luau going on,The women are putting on a play.,0
A man with no shirt is leaning on a half-door. A man with no shirt is leaning on the man in anticipation of talking to the woman.,The man is flexing his muscles,1
A blond woman is showing emotion in the rain. A woman is crying in the rain.,The rain mingles with her tears.,1
Lots of people at an event with flashing lights and a stage. Pink Floyd is playing a reunion show for a large crowd.,The crowd is wearing formal clothing,0
People walking down a sidewalk in an urban environment. the people are white,The city is Nairobi.,0
Skateboarder in the air. A person is doing tricks.,A large crowd is watching.,1
Men and women chat while holding tennis rackets. Men are playing against women.,They are at a sporting goods store.,0
two men in a dim room surrounded by several computers The men are working hard.,The men are wearing lab coats,1
A young man walking with another young man glances back at three girls they just passed The three girls have blonde hair.,The girls each use brightly colored hair dye.,0
"An older man in a nice dress shirt with a tie over his shoulder, walking across a street in downtown. A man is walking across a street downtown to get to his favorite shop.",The man is smiling and carrying an empty bag.,1
An elderly woman sitting in the window of a stone building A woman relaxing after a long day of cleaning.,She is wearing a maid's uniform.,1
Car 01 at the car race is taking the lead. The red car is in first place,The checkered flag drops as the red car hurtles past the finish line.,1
Some men are working with hoses and water. Firefighters work to extinguish a house fire.,The air was thick was smoke.,1
A man rides his bike on the side of a rocky hill. A mountainbiker on Pike's Peak.,The man maneuvers his bike up a very tall mountain peak.,1
A young male gently presses the keys of his keyboard. A person is tuning his keyboard.,The man listens closely to the pitch of each one.,1
They are walking around the mountain. They are enjoying themselves outdoors.,They are all crying their eyes out.,0
A man with a beard and glasses is holding a crying baby to his face. Trying to quiet the baby.,The man is inspecting the baby's eye,0
The baby is wearing a red shirt and walking in a plaza. The baby is wearing a red shirt and walking with his parents.,He is looking around confused.,0
Workers wearing reflective vests working near a train car. People fixing a train track.,The track has a loose tie.,1
A man and a woman embrace each other as they walk down a large hallway. The man and woman have just gotten married.,They are at an airport.,0
"One man is playing a guitar, another is playing the keyboard and the last is playing a trumpet. A band is playing a slow song",People are slow dancing in front of the stage.,1
A man and two little girls sleep on a coach together. A family watched a Disney show together on a couch.,Credits for a Disney movie are rolling on the TV across the room.,1
Two young boys with blue shirts and glasses posing for the camera The two boys are crying as they pose for the camera.,The boys are wiping tears from their faces.,1
A guy playing basketball. A boy plays basketball with his high school friends.,The guy is playing in the gymnasium of his high school.,1
A man editing a black and white photo at a computer with a pencil in his ear. A man is editing a very old photo.,The man is making a modern photo look older.,0
"Thin woman with bindi, black hair and a gold watch holding a steering wheel in a blue vehicle. The woman is driving the car to the supermarket.",The woman has her grocery list in her lap.,1
A woman singing and playing a keyboard. A female in a recording studio singing and playing the keyboard.,The woman is surrounded by microphones and audio equipment.,1
A man with a whistle in his mouth climbing stairs carrying a tray of food on his shoulder. A man is taking dinner upstairs to his sick wife.,There are several pills laid out near the drink on the tray.,1
Three men that include at least one street performer gather on a brick sidewalk. Three men are talking on a sidewalk.,The men are preparing their street performance.,1
two managers having a lunch break in their company's cafeteria after a long day meeting. The managers are tired from the long meeting.,They are speaking quickly,0
An adolescent woman jumps in front of an outdoor court. A woman is so excited she jumps at a outdoor court.,A rat runs across the court,1
people dressed in red crossing bridge over river People dressed in red are crossing a bridge to complete a competition.,the people are actors being shot for a movie.,0
Some women are playing beach volleyball They were in a volleyball league.,The women keep missing the volleyball,0
A woman with a black hat and blue coat holding a baby goat. A woman is holding a baby goat in a barn.,The sun shines on the woman and the goat.,0
The small yellow and white dog jumps over an obstacle with a tennis ball. The dog jumps over a burning barrel with a tennis ball.,The dog is very afraid of fire.,0
A young boy wearing a blue and red jacket is raking leaves. A child is doing yardwork with her mother.,The child is helping putting the leaves in the black bag.,1
"There are five young boys on a stage wearing boy scout shirts, and one wearing a purple jacket. There are five young boys on a stage wearing Boy Scout shirts, with Webelo neckerchiefs, and one wearing a purple jacket.",The boys take off their generic neckerchiefs from Walmart,0
A woman named Victoria Leak sits behind her desk in her office. A tall human sitting,The woman had to lower the seat to work comfortably.,1
A girl in an aqua tank top is watching a man in a blue tank top and shorts wash the window. The girl has a crush on the man washing windows.,The girl is pointing at the man and laughing,0
Two children sleeping in an unattended double stroller. Two children are sleeping in a double stroller while their mom is inside of the grocery store.,The stroller is in a strip mall.,1
A group of people gathering outside. A group of reporters wait for the verdict outside the courthouse.,Camera crews are recording the news.,1
A man is fixing the wheel of a bicycle inside a cycling store. A young man in a red uniform is fixing the wheel of a bicycle inside a cycling store.,The man is on his college racing team.,1
A man is sitting on a bench behind a bike. He considers taking the bike,The man is a professional thief.,1
A group of children are looking at a sculpture in a museum. Some children look at a painting in a museum,Some children are giggling and pointing at the naked marble figure.,0
A man in a green coat crossing the street with graffiti in the background. The man is walking quickly,The man is helping an elderly lady walk.,0
A man in glasses and an Asian woman are seated across from each other in a subway train. man and woman after work,The sun is rising in the background,0
A young child leaning forward asleep in a stroller with a butterfly on their head. The presidents daughter sleeping with her pet butterfly on her head.,She hates insects of any kind.,0
A group of smiling people are sitting around a table in an amber lit room holding drinks in their hands. Some people are at a bar together.,The smell of coffee is strong.,0
A man with glasses is starring at the camera. A man in sunglasses is having his picture taken.,The man looks at a camera that is disassembled.,0
A man on a boat and has a beautiful sky above him. A man is relaxing on a boat.,The water the boat is on is still.,1
A boy does a cannonball into a pool while a girl watches. A girl wants to cannonball into the water.,The girls tells him that she can do better.,1
The girl is pursing her lips. The young girl is pursing her lips,The young girl is trying on some flavored lip gloss.,1
A young Asian girl is holding a baby and standing next to a bicycle. these people are going to ride the bicycle,A man is sitting on the bicycle.,0
A woman in a black sweatshirt is pouring laundry detergent in a washing machine. The woman is bored,The woman is very active,0
A man standing on a bridge under a crane. A man happily standing on a bridge,There are tears on the man's face.,0
The girl is at a petting zoo and feeding a camel. A girl feeds a camel named Frank.,The camel is a boy,1
A person in a blue jacket walks his golden dog in front of an abandoned building. the dog is barking at the passing cars,The dog is a puppt,1
A lady and a man are discussing a binder. Two people talking about a school binder.,The lady and man are in the same biology class.,1
A bride and her bridesmaids are lined up outside looking at a man coming dressed in a dark suit. a groom approaches a bride,The man is smiling at the bride.,1
Lecture takes place in casual atmosphere. The lecture is lengthy.,The class has taken many pages of notes today.,1
The two seated girls smile towards the camera. Two seated girls and one standing boy are posing for the camera,The girls' parents only have two children.,0
Two young boys are running through a grassy area. Brothers are running through the park on their way home.,The brothers have to take a short cut to get home before dark.,1
A couple practice different ways to wear sunglasses in front of a red car. The couple owns the red car.,The car is in a grocery store parking lot.,0
A turbaned man in a canoe filled with something green floating in water. man going fishing,He has paddles in his hands.,0
The mountains in the distance are wooded and snowy. It is wintertime at the ski resort in the mountains.,There is a ski lodge at that location.,1
Two people playing on a snowy hill. The two people are related.,They look alike.,0
Many people are outside near tents. The tents are all green.,The tent color blends into the sky.,0
Several people are gambling and drinking alcohol in a casino Someone will win the game.,Gamblers leave after losing all their money.,0
Older man walks down the street looking down wearing a black jacket with a black beanie. An old man is walking carefully down the street.,The man is moving very quickly.,0
A boy jumps near a clump of seaweed on a beach. The boy is jumping away from the seaweed.,He lands on it and gets tangled.,0
This woman in shorts is holding a microphone. This woman is happily in shorts,The woman is on a cruise ship,1
A man in an orange suit is standing in front of a dust cloud. some people are collecting  things in dust cloud.,People are running away.,0
Man wearing black takes a nap in a green park. Man taking nap after hard day of work,He is homeless so he often sleeps here.,0
A lady is eating in a restaurant and a man is downstairs kneeling in the restaurants' kitchen. A lady is happily eating in a restaurant.,The lady sent her food back and didn't like it.,0
A black dog is jumping up on its back legs while standing on the grass. The dog is doing a trick,Someone gives the dog a treat.,1
"A boy in swimming trunks is jumping off of a diving board and into a pool, that contains many floats. The boy is at camp.",There is a mix of children and adults in the pool,0
A brown dog is standing on his back legs trying to reach something in the man's hand. The man has a bone,The object is in the man's fist,0
A middle-aged woman cooking while her dog watches. A woman is making a soup.,A woman is making a pot of chicken soup for her cold.,1
A girl jumping from one rock to another in a creek. A girl jumps from a large rock to a small one in a creek.,The girl sees the large and small rocks.,1
Guy with sunglasses holding up a fish on a boat in the ocean. Guy stands in the  ocean lonely.,The man's friend is standing off to the side.,0
A group of boys plays basketball outdoors while others watch in the sunset light and surrounded by palm trees. The boys are part of a basketball league.,The boys got together on the spur of the moment.,0
Four judges are sitting at a table with the center left one speaking. Four male judges listen to the oldest judge talk about a case.,They are talking about old times they had together in law school.,0
A man and two young girls in a forest. A man and his two daughters hike in the forest.,The man and the girls all packed lunch together that morning.,1
A soldier shaking hands with a woman. The soldier is a part of the army.,The solider deserted his post last week and has now gone AWOL.,0
"Lady out with a elder person in wheelchair, in the sun. man was bored at home",The man was falling asleep watching the noon news.,1
A child doing a handstand on the beach. A child doing a handstand on the beach alone.,There are no other shadows besides the child.,1
Dancers on a stage during one their shows. The dancers perform in front of a large crowd.,The show sold out.,1
A person screening their eyes standing beside a tower of flat stone. A person stands by an old tower.,The stone tower is short and flat,0
An elderly person stands in the street during winter with evergreen tree branches in one hand and a cane in the other. an old woman stands in the street in the winter holding evergreen branches and a cane,He starts to pee standing up.,0
A boy wearing a striped shirt sits in a yard next to a smoking grill. A boy is cooking burgers.,the boy has an apron on,1
Jet-ski rider drives through crashing wave. A person is wearing a wet suit on a jet ski.,A lot of the rider's bare skin is visible.,0
Dog jumps to get orange ball on his head. A brown collie retrieves a red ball.,The dog is medium sized.,1
A man and woman are kissing and hugging while wearing helmets. people at a motorbike gathering,The couple have been riding their bicycles all day.,0
Woman washing a infant with wash cloth and water. Woman washing an infant for the second time today with wash cloth and water.,The woman still wasn't quite awake.,0
A man in a gray hoodie stares at a heavier man with spectacles and an earring. A man is looking and judging a fat man.,The man is scowling.,1
A dog is running during a competition. A dog runs as part of an obedience contest.,The dog is the lead dog for the team  in the sled race.,0
Ladies are dancing in the party. The dancing is really wild.,they are slowly moving in unison,0
a skier jumps over a gap. A skier competes in a jumping competiton.,The skier has beaten his previous time.,1
"A young, stubbled man in sunglasses lights a cigarette on a city street. A man is lights a cigarette while on his way to work.",The young man has grease stains on his apron from the day before.,1
A young brunette wearing purple and black floral stretch pants is attaching her bike to a finch. A girl locks her bike up so that it is secure while she goes to class.,Her teacher is waving at her to come to class.,1
The image links are broken. The links are old.,The internet is out.,0
A family of four is crossing the street. The family is jaywalking.,The street is in a gated neighborhood.,0
Two ladies dancing with others watching. there are two people outside running in the field,Two people want to meet the ladies,1
two women looking at menus with waiter at table Two females trying to decide what they want while a waiter is getting impatient.,The waiter has a pen and pad at the ready.,1
The motorcyclist has reached the summit. A person rides a motorcycle fast.,The man is standing triumphantly at the end of the race,0
A child wearing Rollerblades and sitting on a curb. A boy has been playing street hockey and is now resting.,The boy is exhausted.,0
Man is crashing some nuts with a hammer. the man is making food for his family,The nuts are for a fish coating.,1
a lone snowboarder jumpy in the air on a snowy mountain A snowboarder is outside practicing tricks on the snow covered mountaintop,A big crowd watches as he takes part in a competition.,0
"A man is working on top of a roof, working on the shingles. A roofer fixes shingles after a storm damages a roof.",A roofer fixes shingles after years of neglect damages a roof.,0
A guy on a motorcycle at a streetlight. A man wearing a white helmet sits on his motorcycle.,The sun shines off his helmet.,1
a boy is throwing a ball in a little league game A boy is throwing a ball to first base to get someone out.,He is turned toward home plate.,0
A little boy playing with a sparkler in pure enjoyment. The boy is four years old.,"He's looking forward to his birthday in a week, and kindergarten in the fall.",1
A guy has been out in the fields collecting a harvest. A farmer is gathering turnips.,The fields are full of cornstalks.,0
This photograph is of various individuals looking through telescopes in a plaza. People use telescopes to observe a comet.,They are talking about looking for a moving object in the sky.,1
A woman in a large concrete basin carrying a long instrument A woman is in a concrete tub in a garden.,She is wearing hazmat gear.,0
a little boy jumps off a yellow railling. the boy landed the jump,There are scratches on the boy's legs.,0
Several people are trying to climb a ladder in a tree. People are climbing a ladder to a treehouse.,The treehouse is painted with red and green paint.,1
A little girl is holding up a yellow water hose and water is pouring out and the big brown dog is drinking the water. The girl and dog are playing a game,The dog is dehydrated.,0
The people are in the hot air balloon. Four people in a hot air balloon.,The only people in the balloon's basket are two newlywed couples.,1
Two workers wearing black and yellow jackets and white hard hats. The workers do construction.,The workers are eating sandwiches on break,0
A kid wearing glasses and a brown shirt is feeding a swan a large loaf of bread A kid wearing glasses and a brown shirt feeds a whole large loaf of bread to swan in a lake.,The whole loaf is slightly moldy.,1
An elderly man wearing a hat and blue jacket is folding his hands. The man is saying a prayer before dinner.,The man just left church.,1
Girls wearing black are laughing and taking cover in front of a crown and police officer. Girls shoplift and hide from the police.,There was a fight that just broke out.,0
In an indoor bike arena 3 people are getting on bikes while men dressed in suits look on. There is a bike competition in the arena.,The men have cameras,1
People look at a glass case holding food for sale. The people looked at the glass case after the worker put new food inside of it.,The food looks old and stale since it's been in there for hours.,0
A young man is wakeboarding on a body of water. A man is wearing swim shorts.,He is wearing a tank top and swim trunks.,1
Observers stare at a giant christmas tree on the sidewalk. A crowd is on the road.,There is grass beneath their feet,0
A girl dressed in black with a purse on her arm is smiling at a man in a room with lots of desserts on the table. There is Tiramisu in the room.,The girl and the man are Italian.,1
A large dog licking its nose. A large dog licking ice cream off its nose.,It's owner is holding an ice cream cone.,1
Orange dog walks in shallow water. A dog is playing outside.,The dog is chasing a crab on a beach.,1
the peoples sitting in the chair People are sitting in the chair with their eyes closed.,Eyeballs are seen.,0
A man in a black hat and tan jacket walking across the street. A man in a black hat and tan jacket walking slowly,The timer on the walk signal is running out.,0
A woman examining samples under a microscope. The woman looks at bacteria samples with her lab equipment.,She is a microbiologist.,1
A little girl with blond-hair is eating a cookie in a highchair. A girl is eating a chocolate chip cookie.,The other cookies are empty.,1
A man on a ladders is cleaning the ceiling with a brush. A man is tired of cleaning.,He has just returned from a long lunch break.,0
"A man in some sort of establishment, smiling while he is taking off or putting on glasses. A man is inside the optometrist office and is trying on new glasses.",A man is optimistic about getting new glasses.,0
A young girl running through orange cones. The young girl is playing around.,The girl smiles and goofs around as she runs through the cones.,1
A lady and a man are discussing a binder. Two people talking about a school binder.,The lady and man are elderly.,0
A lone hiker is sitting on a rock on a snowy mountain trail. setting may be a picture,Snow patrol rangers surround the man,0
A group of pedestrians walk down a city street. The pedestrians are talking to each other as they walk down a city street.,It is currently rush hour.,0
A black dog runs on green grass with its mouth open. A dog is running with it mouth open to catch a bone.,The dog smells food.,0
A blond little boy is standing by a fence. The boy is waiting for his friends to come over.,He is looking through the fence at a pair of giraffes.,0
Teams in two-man Kayaks paddle towards a rapids in a Powerade sponsored event. Two teams in a sporting event are competing for a cash prize.,The teams were chosen for having financial hard-luck stories.,1
